scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
16	0.08	3.04	2.96	2	1	1.0	1	1	1.0	-0.0
17	5.36	23.04	17.68	4	6	1.0	1	5	0.8333333333333334	2.194134035664553
18	23.04	35.66	12.619999999999997	2	1	1.0	1	1	1.0	-0.0
19	37.74	72.36	34.62	3	3	1.0	1	3	1.0	1.0388165794594495
20	74.76	75.96	1.1999999999999886	1	0	0.0	1	0	0.0	0.0
21	81.24	115.56	34.32000000000001	3	3	1.0	1	3	1.0	0.95728621050228
22	119.32	146.97	27.650000000000006	5	10	1.0	1	5	0.5	2.4589375778648623
24	147.37	207.59	60.22	2	1	1.0	1	1	1.0	-0.0
25	207.59	259.14	51.54999999999998	5	10	1.0	1	8	0.8	2.5260132950373904
27	263.06	289.92	26.860000000000014	2	1	1.0	1	1	1.0	-0.0
28	291.6	337.08	45.47999999999996	3	3	1.0	1	3	1.0	1.4656003340301313
29	337.08	387.18	50.10000000000002	5	10	1.0	1	9	0.9	2.63613841863857
30	390.38	439.1	48.72000000000003	3	3	1.0	1	2	0.6666666666666666	0.7545631422643861
31	440.78	458.78	18.0	3	3	1.0	1	3	1.0	1.4459104339436073
32	462.06	499.67	37.610000000000014	5	10	1.0	1	8	0.8	2.83850252669752
33	499.67	502.59	2.919999999999959	2	1	1.0	1	1	1.0	-0.0
34	510.43	546.43	35.99999999999994	4	6	1.0	1	5	0.8333333333333334	2.1603478482490854
35	546.43	553.39	6.960000000000036	3	3	1.0	1	3	1.0	1.4185644431995963
36	565.74	686.73	120.99000000000001	7	21	1.0	1	13	0.6190476190476191	3.782854513516721
