scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	1.28	53.74	52.46	6	15	1.0	1	13	0.8666666666666667	3.3485463296833826
2	59.23	69.71	10.479999999999997	2	1	1.0	1	1	1.0	-0.0
4	78.75	90.8	12.049999999999997	4	6	1.0	1	4	0.6666666666666666	2.1590042183184828
5	95.2	143.7	48.499999999999986	4	6	1.0	1	5	0.8333333333333334	1.5727330997155209
6	145.94	217.11	71.17000000000002	7	21	1.0	1	13	0.6190476190476191	3.5421133815708523
7	230.45	283.98	53.53000000000003	2	1	1.0	1	1	1.0	-0.0
8	290.54	301.14	10.599999999999966	1	0	0.0	1	0	0.0	0.0
9	301.14	346.23	45.09000000000003	2	1	1.0	1	1	1.0	-0.0
10	349.35	357.67	8.319999999999993	1	0	0.0	1	0	0.0	0.0
11	357.75	373.09	15.339999999999975	2	1	1.0	1	1	1.0	-0.0
12	374.85	406.11	31.25999999999999	2	1	1.0	1	1	1.0	-0.0
13	406.11	456.48	50.370000000000005	3	3	1.0	1	3	1.0	0.646844710990848
14	459.2	470.48	11.28000000000003	2	1	1.0	1	1	1.0	-0.0
15	476.8	492.99	16.189999999999998	3	3	1.0	1	3	1.0	1.2990305135084697
16	493.39	494.27	0.8799999999999955	1	0	0.0	1	0	0.0	0.0
17	497.15	503.79	6.640000000000043	1	0	0.0	1	0	0.0	0.0
18	504.03	506.43	2.400000000000034	1	0	0.0	1	0	0.0	0.0
20	510.59	537.9	27.310000000000002	2	1	1.0	1	1	1.0	-0.0
21	544.14	558.38	14.240000000000009	2	1	1.0	1	1	1.0	-0.0
22	564.68	629.75	65.07000000000005	2	1	1.0	1	1	1.0	-0.0
24	638.71	657.85	19.139999999999986	2	1	1.0	1	1	1.0	-0.0
25	660.33	699.99	39.65999999999997	2	1	1.0	1	1	1.0	-0.0
