scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
24	1.36	6.16	4.8	1	0	0.0	1	0	0.0	0.0
26	13.12	73.18	60.06000000000001	4	6	1.0	1	5	0.8333333333333334	2.039868695925839
27	77.9	92.46	14.559999999999988	3	3	1.0	1	3	1.0	1.5540698770513668
29	98.06	109.18	11.120000000000005	2	1	1.0	1	1	1.0	-0.0
30	111.9	123.64	11.739999999999995	2	1	1.0	1	1	1.0	-0.0
31	129.64	149.86	20.220000000000027	1	0	0.0	1	0	0.0	0.0
32	152.02	160.819	8.798999999999978	4	6	1.0	1	5	0.8333333333333334	2.2729563295294373
33	160.819	175.55	14.731000000000023	2	1	1.0	1	1	1.0	-0.0
34	176.03	202.3	26.27000000000001	1	0	0.0	1	0	0.0	0.0
35	202.3	256.51	54.20999999999998	3	3	1.0	1	2	0.6666666666666666	1.1372783774975321
36	260.27	325.67	65.40000000000003	6	15	1.0	1	10	0.6666666666666666	3.283562896373074
37	330.07	444.59	114.51999999999998	2	1	1.0	1	1	1.0	-0.0
38	452.19	452.91	0.7200000000000273	1	0	0.0	1	0	0.0	0.0
40	462.28	590.57	128.29000000000008	2	1	1.0	1	1	1.0	-0.0
41	598.81	633.58	34.770000000000095	2	1	1.0	1	1	1.0	-0.0
42	637.83	638.31	0.4799999999999045	1	0	0.0	1	0	0.0	0.0
44	651.67	690.98	39.31000000000006	5	10	1.0	1	10	1.0	3.0218591227839533
45	692.82	716.35	23.529999999999973	4	6	1.0	1	5	0.8333333333333334	2.299014098501826
46	718.11	724.49	6.3799999999999955	3	3	1.0	1	3	1.0	1.4459104339436073
