scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	57.11	58.39	1.2800000000000011	1	0	0.0	1	0	0.0	0.0
3	66.55	79.43	12.88000000000001	1	0	0.0	1	0	0.0	0.0
4	80.87	121.26	40.39	5	10	1.0	1	8	0.8	2.8627094412992116
5	121.26	148.88	27.61999999999999	1	0	0.0	1	0	0.0	0.0
6	148.96	159.52	10.560000000000002	2	1	1.0	1	1	1.0	-0.0
7	168.83	178.27	9.439999999999998	3	3	1.0	1	3	1.0	1.5523615427978612
8	180.03	191.51	11.47999999999999	3	3	1.0	1	2	0.6666666666666666	1.2311188572526812
9	191.51	199.39	7.8799999999999955	1	0	0.0	1	0	0.0	0.0
10	199.39	226.78	27.390000000000015	3	3	1.0	1	3	1.0	1.5403153108516312
11	233.82	244.94	11.120000000000005	2	1	1.0	1	1	1.0	-0.0
12	255.5	258.22	2.7200000000000273	2	1	1.0	1	1	1.0	-0.0
13	266.38	270.38	4.0	2	1	1.0	1	1	1.0	-0.0
14	270.38	360.89	90.50999999999999	2	1	1.0	1	1	1.0	-0.0
15	363.21	434.64	71.43	3	3	1.0	1	3	1.0	1.52057803176502
16	436.72	495.74	59.01999999999998	2	1	1.0	1	1	1.0	-0.0
17	502.7	542.669	39.968999999999994	3	3	1.0	1	3	1.0	1.4768121869582
18	542.669	558.59	15.92100000000005	2	1	1.0	1	1	1.0	-0.0
19	560.27	586.46	26.190000000000055	4	6	1.0	1	5	0.8333333333333334	2.0877695645861527
20	592.3	630.22	37.92000000000007	8	28	1.0	1	17	0.6071428571428571	4.087578103954987
21	630.22	641.02	10.799999999999955	4	6	1.0	1	6	1.0	2.3301215925319947
22	645.82	647.42	1.599999999999909	2	1	1.0	1	1	1.0	-0.0
24	648.94	683.08	34.139999999999986	3	3	1.0	1	3	1.0	1.4100976571539805
26	683.16	686.53	3.3700000000000045	3	3	1.0	1	3	1.0	1.4185644431995963
27	689.57	690.45	0.8799999999999955	1	0	0.0	1	0	0.0	0.0
28	693.33	696.05	2.7199999999999136	2	1	1.0	1	1	1.0	-0.0
