scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	4.8	78.98	74.18	7	21	1.0	1	15	0.7142857142857143	3.7987490049577337
3	92.27	120.47	28.200000000000003	2	1	1.0	1	1	1.0	-0.0
4	134.71	142.45	7.739999999999981	1	0	0.0	1	0	0.0	0.0
5	143.17	153.21	10.04000000000002	2	1	1.0	1	1	1.0	-0.0
6	153.21	159.25	6.039999999999992	2	1	1.0	1	1	1.0	-0.0
7	160.29	212.729	52.43900000000002	2	1	1.0	1	1	1.0	-0.0
8	217.85	226.14	8.289999999999992	2	1	1.0	1	1	1.0	-0.0
9	232.62	275.73	43.110000000000014	5	10	1.0	1	6	0.6	2.67065982357149
10	276.85	329.75	52.89999999999998	5	10	1.0	1	5	0.5	2.317537678863826
11	329.75	337.08	7.329999999999984	3	3	1.0	1	3	1.0	1.4585382252232173
12	340.76	408.0	67.24000000000001	7	21	1.0	1	11	0.5238095238095238	3.403210995786421
13	411.12	413.44	2.319999999999993	1	0	0.0	1	0	0.0	0.0
14	418.32	455.63	37.31	2	1	1.0	1	1	1.0	-0.0
15	458.35	472.35	14.0	4	6	1.0	1	6	1.0	2.173876849470606
16	481.08	484.36	3.2800000000000296	1	0	0.0	1	0	0.0	0.0
18	491.4	520.13	28.730000000000018	3	3	1.0	1	2	0.6666666666666666	1.2311188572526812
19	522.77	526.13	3.3600000000000136	3	3	1.0	1	3	1.0	1.4585382252232173
20	529.01	542.44	13.430000000000064	2	1	1.0	1	1	1.0	-0.0
21	545.0	564.98	19.980000000000018	3	3	1.0	1	3	1.0	1.3366731475613274
23	568.1	577.7	9.600000000000023	1	0	0.0	1	0	0.0	0.0
24	579.3	621.56	42.25999999999999	8	28	1.0	1	13	0.4642857142857143	4.03061276404078
25	625.64	653.38	27.74000000000001	5	10	1.0	1	7	0.7	2.8686188099318923
26	672.58	696.44	23.860000000000014	3	3	1.0	1	3	1.0	1.4903132778582933
