scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
25	0.32	13.44	13.12	2	1	1.0	1	1	1.0	-0.0
26	18.32	127.959	109.63900000000001	2	1	1.0	1	1	1.0	-0.0
27	127.959	197.41	69.451	4	6	1.0	1	5	0.8333333333333334	2.2085366458826092
28	207.89	217.69	9.800000000000011	1	0	0.0	1	0	0.0	0.0
29	217.69	224.14	6.449999999999989	2	1	1.0	1	1	1.0	-0.0
30	226.62	245.02	18.400000000000006	4	6	1.0	1	6	1.0	2.2330098808406675
31	245.02	253.27	8.25	2	1	1.0	1	1	1.0	-0.0
32	253.27	274.03	20.759999999999962	6	15	1.0	1	12	0.8	3.4707521904358734
33	274.3	321.88	47.579999999999984	3	3	1.0	1	2	0.6666666666666666	0.7309938514624584
34	326.84	341.51	14.670000000000016	2	1	1.0	1	1	1.0	-0.0
35	349.35	402.83	53.47999999999996	3	3	1.0	1	2	0.6666666666666666	0.7402890113930172
36	414.04	429.96	15.919999999999959	3	3	1.0	1	2	0.6666666666666666	1.0839299381174494
37	436.52	471.37	34.85000000000002	3	3	1.0	1	3	1.0	1.4459104339436073
38	471.37	507.36	35.99000000000001	2	1	1.0	1	1	1.0	-0.0
39	512.56	521.05	8.490000000000009	2	1	1.0	1	1	1.0	-0.0
41	522.959	542.479	19.520000000000095	4	6	1.0	1	6	1.0	2.3321791046301845
42	545.919	557.62	11.701000000000022	2	1	1.0	1	1	1.0	-0.0
43	588.27	589.47	1.2000000000000455	1	0	0.0	1	0	0.0	0.0
44	595.55	635.59	40.04000000000008	2	1	1.0	1	1	1.0	-0.0
45	639.69	641.37	1.67999999999995	1	0	0.0	1	0	0.0	0.0
47	646.33	650.13	3.7999999999999545	2	1	1.0	1	1	1.0	-0.0
48	650.13	654.57	4.440000000000055	2	1	1.0	1	1	1.0	-0.0
49	654.57	673.44	18.870000000000005	4	6	1.0	1	5	0.8333333333333334	2.148482573825811
50	673.44	683.32	9.879999999999995	3	3	1.0	1	2	0.6666666666666666	1.2183289443300063
51	691.08	697.86	6.779999999999973	1	0	0.0	1	0	0.0	0.0
