turn_id	scene_id	start	end	n_sentences
0	1	16.4	16.88	1
1	1	16.96	17.68	1
2	1	17.76	18.8	1
3	1	18.96	20.32	1
4	1	20.32	21.08	1
5	1	21.08	23.0	1
6	1	23.0	23.72	1
7	1	23.72	24.4	1
8	1	24.4	25.2	1
9	1	25.44	26.48	1
10	1	26.64	27.04	1
11	1	27.2	27.6	1
12	1	28.11	33.15	1
13	4	46.11	51.15	1
14	4	52.11	54.91	1
15	4	57.07	58.11	1
16	4	59.85	60.33	1
17	4	60.41	62.49	1
18	4	62.97	63.45	1
19	4	64.17	66.81	1
20	4	68.25	68.69	1
21	4	68.69	69.37	1
22	4	69.37	69.77	1
23	4	71.93	72.89	1
24	4	73.05	74.09	1
25	4	74.09	75.689	1
26	4	75.689	76.77	1
27	4	76.77	77.97	1
28	4	77.97	78.29	1
29	4	78.29	79.37	1
30	4	79.77	80.17	1
31	4	80.17	82.25	1
32	4	83.61	85.61	1
33	4	85.77	86.81	1
34	4	86.81	87.33	1
35	4	87.33	88.45	1
36	4	88.45	89.77	1
37	4	93.59	94.15	1
38	4	94.55	95.79	1
39	4	95.79	96.31	1
40	4	96.31	97.03	1
41	4	97.03	98.15	1
42	4	98.15	98.95	1
43	4	98.95	100.95	1
44	4	100.95	101.83	1
45	4	102.31	104.71	1
46	4	106.47	106.87	1
47	4	107.51	109.35	1
48	4	109.51	110.47	1
49	4	110.55	113.59	1
50	4	114.95	117.51	1
51	4	118.19	118.39	1
52	4	118.39	120.03	1
53	4	120.03	121.31	1
54	4	123.31	125.79	1
55	4	127.31	129.15	1
56	4	130.27	131.95	1
57	4	133.63	134.069	1
58	4	134.069	135.95	1
59	4	137.47	139.07	1
60	4	139.07	140.67	1
61	4	142.59	143.07	1
62	4	144.12	145.0	1
63	4	145.32	146.52	1
64	4	146.52	147.96	1
65	4	150.04	150.68	1
66	4	150.76	152.6	1
67	4	152.84	153.24	1
68	4	159.559	160.76	1
69	4	161.96	163.16	1
70	4	164.44	167.08	1
71	4	168.68	170.4	1
72	4	172.63	173.59	1
73	4	174.71	177.79	1
74	4	177.79	181.27	1
75	4	182.95	183.51	1
76	4	184.31	186.15	1
77	4	186.15	187.51	1
78	4	189.03	190.07	1
79	4	191.43	193.59	1
80	4	196.48	196.92	1
81	4	196.92	197.76	1
82	4	198.32	199.28	1
83	5	202.64	203.32	1
84	5	203.32	203.88	1
85	5	203.88	204.92	1
86	5	204.92	205.36	1
87	5	206.24	206.6	1
88	5	206.6	207.48	1
89	5	207.48	208.64	1
90	5	208.64	210.0	1
91	5	210.0	214.08	1
92	5	214.88	216.0	1
93	5	216.08	217.68	1
94	5	217.68	218.04	1
95	5	218.04	218.48	1
96	5	218.48	219.72	1
97	5	219.72	220.48	1
98	5	220.56	222.56	1
99	5	224.96	225.16	1
100	5	225.16	226.72	1
101	5	227.12	228.8	1
102	5	231.68	232.48	1
103	5	234.0	236.0	1
104	5	245.44	246.16	1
105	5	247.04	247.84	1
106	7	248.57	250.89	1
107	7	251.61	252.17	1
108	7	252.57	255.21	1
109	7	257.29	258.09	1
110	7	262.17	263.53	1
111	8	272.89	274.09	1
112	8	275.62	276.98	1
113	8	281.22	281.62	1
114	8	283.54	284.58	1
115	8	287.86	292.18	1
116	8	292.34	293.06	1
117	8	293.86	295.54	1
118	8	296.18	300.5	1
119	8	303.22	303.94	1
120	8	304.63	305.43	1
121	8	305.43	306.55	1
122	8	306.63	308.47	1
123	8	308.55	309.83	1
124	8	309.83	310.95	1
