turn_id	scene_id	start	end	n_sentences
0	1	2.0	3.12	1
1	1	3.12	4.32	1
2	1	4.32	5.12	1
3	1	5.12	6.6	1
4	1	6.6	9.32	1
5	1	9.32	10.08	1
6	1	10.16	11.2	1
7	1	11.84	12.32	1
8	1	12.4	16.08	1
9	1	16.16	16.92	1
10	1	16.92	18.08	1
11	1	18.16	20.08	1
12	1	20.16	20.72	1
13	1	20.72	21.92	1
14	1	24.24	25.52	1
15	1	26.22	28.86	1
16	1	31.26	33.02	1
17	1	33.74	35.58	1
18	1	37.98	39.3	1
19	1	39.3	42.7	1
20	2	49.9	51.1	1
21	2	51.1	51.66	1
22	4	65.09	66.85	1
23	4	66.85	67.61	1
24	4	67.61	68.33	1
25	4	68.33	69.49	1
26	4	72.289	73.21	1
27	4	73.21	73.89	1
28	4	75.57	77.69	1
29	4	77.69	78.77	1
30	4	79.09	79.73	1
31	4	81.89	84.37	1
32	4	85.31	88.03	1
33	4	89.15	90.19	1
34	4	90.19	92.59	1
35	4	92.59	94.35	1
36	4	94.35	96.11	1
37	4	96.11	109.47	1
38	4	110.51	112.43	1
39	4	112.95	113.67	1
40	4	113.75	115.27	1
41	4	118.39	120.07	1
42	4	120.39	123.11	1
43	4	124.15	126.79	1
44	4	126.87	127.23	1
45	4	127.23	128.47	1
46	4	128.47	129.43	1
47	4	129.43	131.79	1
48	4	131.79	133.91	1
49	4	133.91	134.39	1
50	4	137.19	138.99	1
51	4	138.99	139.55	1
52	4	139.55	143.43	1
53	4	145.24	145.52	1
54	4	145.52	145.88	1
55	4	146.04	146.76	1
56	4	149.4	150.16	1
57	4	150.16	151.32	1
58	4	151.4	151.8	1
59	4	151.8	155.24	1
60	4	156.12	158.36	1
61	4	159.8	162.64	1
62	4	162.64	163.0	1
63	4	163.0	163.28	1
64	4	163.28	164.12	1
65	4	164.36	165.84	1
66	4	165.84	167.8	1
67	4	169.56	172.2	1
68	4	172.2	173.2	1
69	4	173.2	178.18	1
70	4	178.26	178.82	1
71	4	178.82	179.46	1
72	5	183.14	184.02	1
73	5	185.94	187.3	1
74	5	187.3	187.78	1
75	6	188.1	190.58	1
76	6	190.58	191.86	1
77	6	192.02	192.42	1
78	6	193.46	194.02	1
79	6	194.02	194.42	1
80	6	196.1	197.02	1
81	6	197.02	201.08	1
82	6	202.19	206.19	1
83	6	206.27	207.31	1
84	6	211.47	212.43	1
85	6	213.31	215.07	1
86	6	216.03	218.91	1
87	6	226.83	227.55	1
88	6	229.79	231.11	1
89	7	231.11	232.19	1
90	7	232.43	233.87	1
91	7	233.87	235.39	1
92	7	235.87	240.99	1
93	7	241.15	242.91	1
94	7	243.79	244.19	1
95	7	244.35	244.75	1
96	7	246.03	246.99	1
97	7	251.47	252.83	1
98	7	252.98	255.46	1
99	7	256.02	257.62	1
100	7	260.18	264.5	1
101	7	268.42	269.78	1
102	7	270.34	273.5	1
103	7	273.5	281.95	1
104	7	281.95	282.83	1
105	7	283.07	283.47	1
106	8	287.15	287.75	1
107	8	287.75	289.15	1
108	8	289.39	289.95	1
109	8	290.67	291.87	1
110	8	292.03	293.23	1
111	8	293.47	297.11	1
112	8	297.11	297.47	1
113	8	297.63	300.55	1
114	8	300.55	301.31	1
115	8	301.31	301.95	1
116	8	302.75	303.95	1
117	8	304.51	307.79	1
118	8	312.19	313.55	1
119	8	313.55	315.07	1
120	8	315.31	316.27	1
121	8	316.99	317.39	1
122	8	317.71	318.91	1
123	8	319.63	320.11	1
124	8	320.11	320.669	1
125	8	320.67	323.79	1
126	8	323.87	324.83	1
127	8	325.31	326.35	1
128	8	326.43	329.63	1
129	8	331.07	331.47	1
130	8	332.35	333.15	1
131	8	333.23	333.83	1
132	9	333.83	336.03	1
133	9	336.35	337.15	1
134	9	337.15	339.79	1
135	9	341.07	342.59	1
136	9	342.75	343.63	1
137	9	343.63	345.71	1
138	9	345.87	350.59	1
139	9	350.83	351.15	1
140	9	351.15	353.51	1
141	9	353.51	354.75	1
142	9	354.91	356.03	1
143	9	356.03	356.43	1
144	9	356.91	358.67	1
145	9	362.91	365.07	1
146	9	365.55	370.35	1
147	9	370.51	371.55	1
148	9	371.63	373.23	1
149	9	374.03	376.63	1
150	9	376.63	378.19	1
151	9	378.19	381.47	1
152	9	383.24	385.36	1
153	9	385.36	386.24	1
154	9	386.24	386.64	1
155	9	386.64	387.16	1
156	9	388.2	390.4	1
157	9	390.4	391.88	1
158	9	392.84	393.88	1
159	9	394.44	394.84	1
160	9	403.0	403.8	1
161	9	403.8	405.8	1
162	9	407.88	409.17	1
163	9	410.29	411.97	1
164	10	411.97	414.21	1
165	10	415.97	416.93	1
166	10	416.93	418.21	1
167	10	419.25	420.05	1
168	10	420.05	421.97	1
169	10	423.57	424.85	1
170	10	424.85	425.69	1
171	10	425.69	426.05	1
172	10	426.05	426.85	1
173	10	426.93	428.13	1
174	10	429.97	430.45	1
175	10	433.57	434.05	1
176	10	434.05	434.45	1
177	10	435.65	437.01	1
178	10	437.61	438.09	1
179	10	438.25	441.05	1
180	10	441.13	442.93	1
181	10	442.93	443.65	1
182	10	443.65	444.49	1
183	10	446.17	447.37	1
184	10	447.61	448.65	1
185	10	448.73	450.01	1
186	10	450.01	455.21	1
187	10	455.21	457.29	1
188	10	457.29	458.33	1
189	10	463.66	463.9	1
190	10	466.06	468.06	1
