scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
14	0.16	32.12	31.959999999999997	2	1	1.0	1	1	1.0	-0.0
15	34.52	148.52	114.0	4	6	1.0	1	6	1.0	2.1190333031803457
16	149.0	251.38	102.38	4	6	1.0	1	4	0.6666666666666666	2.214963612235919
17	259.78	273.44	13.660000000000025	2	1	1.0	1	1	1.0	-0.0
18	273.44	306.6	33.160000000000025	3	3	1.0	1	3	1.0	1.2002071089707116
19	311.64	392.35	80.71000000000004	4	6	1.0	1	6	1.0	2.331396192843679
21	392.509	533.27	140.76099999999997	2	1	1.0	1	1	1.0	-0.0
22	537.83	695.58	157.75	3	3	1.0	1	3	1.0	0.6664364120476601
24	712.1	714.42	2.3199999999999363	2	1	1.0	1	1	1.0	-0.0
25	733.44	745.36	11.919999999999959	2	1	1.0	1	1	1.0	-0.0
