scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	4.96	6.16	1.2000000000000002	1	0	0.0	1	0	0.0	0.0
2	12.64	44.62	31.979999999999997	5	10	1.0	1	8	0.8	2.994965974072797
3	45.66	47.1	1.4400000000000048	1	0	0.0	1	0	0.0	0.0
4	50.46	66.71	16.249999999999993	4	6	1.0	1	5	0.8333333333333334	2.1487539313245856
5	67.189	73.19	6.001000000000005	1	0	0.0	1	0	0.0	0.0
6	82.54	104.38	21.83999999999999	3	3	1.0	1	2	0.6666666666666666	1.1383832789016668
7	105.77	113.05	7.280000000000001	1	0	0.0	1	0	0.0	0.0
9	155.35	185.82	30.47	4	6	1.0	1	4	0.6666666666666666	2.0789539431153363
10	185.9	187.5	1.5999999999999943	2	1	1.0	1	1	1.0	-0.0
11	194.2	223.74	29.54000000000002	1	0	0.0	1	0	0.0	0.0
12	224.14	247.98	23.840000000000003	4	6	1.0	1	5	0.8333333333333334	2.0660243140264765
13	249.03	292.69	43.66	6	15	1.0	1	9	0.6	3.2331137030842
14	317.55	321.71	4.159999999999968	2	1	1.0	1	1	1.0	-0.0
15	325.31	367.48	42.170000000000016	4	6	1.0	1	6	1.0	2.4948715390702674
16	367.48	386.32	18.839999999999975	2	1	1.0	1	1	1.0	-0.0
17	390.48	418.89	28.409999999999968	4	6	1.0	1	4	0.6666666666666666	1.8998672123258955
18	425.02	427.74	2.7200000000000273	1	0	0.0	1	0	0.0	0.0
19	430.54	510.07	79.52999999999997	2	1	1.0	1	1	1.0	-0.0
20	517.91	531.27	13.360000000000014	1	0	0.0	1	0	0.0	0.0
23	533.9	540.22	6.32000000000005	2	1	1.0	1	1	1.0	-0.0
24	541.66	563.53	21.870000000000005	4	6	1.0	1	5	0.8333333333333334	2.264070455525996
26	583.62	661.98	78.36000000000001	3	3	1.0	1	2	0.6666666666666666	0.3848521714377504
28	661.98	664.22	2.240000000000009	1	0	0.0	1	0	0.0	0.0
29	664.54	686.86	22.32000000000005	2	1	1.0	1	1	1.0	-0.0
