scene_id	start	end	character	degree	betweenness	eigenvector
19	0.32	34.45	Chandler	0.5	0.0	0.7071067811865476
19	0.32	34.45	Joey	0.5	0.0	0.7071067811865476
20	34.85	106.15	Chandler	0.19467326995618026	0.0	0.3990991303951845
20	34.85	106.15	Joey	0.2418028554145171	0.0	0.5224937090390759
20	34.85	106.15	Monica	0.3360644853516153	0.3333333333333333	0.6109455039494989
20	34.85	106.15	Phoebe	0.22745938927768733	0.0	0.44098276535063113
22	106.79	204.06	Chandler	0.3374996931820971	0.6666666666666666	0.630619553142201
22	106.79	204.06	Joey	0.23522705888449194	0.0	0.46697809041094485
22	106.79	204.06	Monica	0.3306815175622568	0.6666666666666666	0.5904760953994524
22	106.79	204.06	Phoebe	0.0965917303711542	0.0	0.18864894124456427
23	207.74	215.34	Ben	0.5	0.0	0.7071067811865476
23	207.74	215.34	Rachel	0.5	0.0	0.7071067811865476
24	219.26	357.44	Ben	0.042604768353995695	0.0	0.0806218544434111
24	219.26	357.44	Carol	0.17282968124799838	0.0	0.34184401163907585
24	219.26	357.44	Rachel	0.3778133404330027	0.6666666666666666	0.646460790261568
24	219.26	357.44	Ross	0.4067522099650033	0.6666666666666666	0.6772970064506396
25	358.16	457.08	Chandler	0.5	0.0	0.7071067811865476
25	358.16	457.08	Joey	0.5	0.0	0.7071067811865476
27	459.8	479.86	Rachel	0.5	0.0	0.7071067811865476
27	459.8	479.86	Ross	0.5	0.0	0.7071067811865476
28	485.14	508.51	Ben	0.16560424357769063	0.0	0.31090066828056473
28	485.14	508.51	Rachel	0.34394992089151816	0.0	0.6390875609139098
28	485.14	508.51	Ross	0.4904458355307912	1.0	0.7034968826852097
29	508.51	517.07	Ross	0.0	0.0	0.0
30	534.97	557.12	Chandler	0.2555533826967351	0.0	0.5086980657182578
30	534.97	557.12	Joey	0.2592600823118427	0.0	0.5365187424475422
30	534.97	557.12	Monica	0.3481497613312118	0.6666666666666666	0.6057510889175318
30	534.97	557.12	Phoebe	0.1370367736602103	0.0	0.2940060122042328
31	560.72	562.4	Monica	0.0	0.0	0.0
32	568.399	587.18	Fat Joey	0.3010212203215497	0.0	0.5587308782055115
32	568.399	587.18	Joey	0.2551030403957535	0.0	0.481295404772645
32	568.399	587.18	Monica	0.44387573928269686	1.0	0.6754069433196802
33	587.18	587.62	Monica	0.0	0.0	0.0
34	587.62	594.94	Fat Joey	0.0	0.0	0.0
36	601.02	626.55	Joey	0.5	0.0	0.7071067811865476
36	601.02	626.55	Phoebe	0.5	0.0	0.7071067811865476
