scene_id	start	end	character	degree	betweenness	eigenvector
1	3.2	25.6	Chandler	0.21153757396176603	0.0	0.4749796662819887
1	3.2	25.6	Joey	0.21153757396176603	0.0	0.4749796662819887
1	3.2	25.6	Monica	0.12307884024258538	0.0	0.27879643268447135
1	3.2	25.6	Ross	0.45384601183388257	1.0	0.6863389704509824
2	26.24	30.24	Joey	0.5	0.0	0.7071067811865475
2	26.24	30.24	Monica	0.5	0.0	0.7071067811865475
3	30.24	42.92	Joey	0.14814835390717881	0.0	0.33067340583487276
3	30.24	42.92	Phoebe	0.1712980966878146	0.0	0.37761148308077025
3	30.24	42.92	Rachel	0.25463050410550997	0.0	0.5443986209143301
3	30.24	42.92	Ross	0.4259230452994967	1.0	0.672082441420457
4	43.32	64.74	Monica	0.0	0.0	0.0
5	66.9	118.2	Chandler	0.0	0.0	0.0
7	118.2	141.35	Chandler	0.5	0.0	0.7071067811865476
7	118.2	141.35	Monica	0.5	0.0	0.7071067811865476
8	142.15	168.13	Monica	0.16666666666666666	0.0	0.3069269441849664
8	142.15	168.13	Phoebe	0.3703722222222222	0.0	0.6525108336656912
8	142.15	168.13	Rachel	0.4629611111111111	1.0	0.6928386990362065
9	168.13	184.46	Chandler	0.5	0.0	0.7071067811865475
9	168.13	184.46	Joey	0.5	0.0	0.7071067811865475
10	187.74	190.38	Phoebe	0.0	0.0	0.0
11	194.06	196.06	Chandler	0.5	0.0	0.7071067811865475
11	194.06	196.06	Monica	0.5	0.0	0.7071067811865475
12	200.09	205.05	Joey	0.5	0.0	0.7071067811865476
12	200.09	205.05	Phoebe	0.5	0.0	0.7071067811865476
14	213.85	244.209	Chandler	0.5	0.0	0.7071067811865476
14	213.85	244.209	Monica	0.5	0.0	0.7071067811865476
15	251.09	269.629	Joey	0.5	0.0	0.7071067811865476
15	251.09	269.629	Rachel	0.5	0.0	0.7071067811865476
16	269.629	352.19	Chandler	0.2558139534883721	0.0	0.4693328417583221
16	269.629	352.19	Monica	0.37209302325581395	0.0	0.6243903761458283
16	269.629	352.19	Phoebe	0.37209302325581395	0.0	0.6243903761458283
17	355.23	385.37	Chandler	0.5	0.0	0.7071067811865476
17	355.23	385.37	Rachel	0.5	0.0	0.7071067811865476
18	389.29	523.7	Rachel	0.5	0.0	0.7071067811865475
18	389.29	523.7	Ross	0.5	0.0	0.7071067811865475
19	526.42	538.26	Ross	0.0	0.0	0.0
20	546.9	549.3	Chandler	0.0	0.0	0.0
21	564.61	673.32	Chandler	0.5	0.0	0.7071067811865475
21	564.61	673.32	Joey	0.5	0.0	0.7071067811865475
22	678.64	679.12	Monica	0.0	0.0	0.0
