scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	5.52	51.48	45.959999999999994	4	6	1.0	1	6	1.0	2.3654371811499235
3	100.58	190.91	90.33	4	6	1.0	1	5	0.8333333333333334	2.0045271815854484
4	200.49	202.49	2.0	1	0	0.0	1	0	0.0	0.0
5	205.21	218.41	13.199999999999989	3	3	1.0	1	3	1.0	1.3197610417209003
6	219.85	299.29	79.44000000000003	5	10	1.0	1	7	0.7	1.8298053780593073
7	299.29	311.69	12.399999999999977	2	1	1.0	1	1	1.0	-0.0
8	322.55	383.07	60.51999999999998	2	1	1.0	1	1	1.0	-0.0
9	386.59	421.0	34.410000000000025	4	6	1.0	1	4	0.6666666666666666	1.9454074821928355
10	421.0	423.96	2.9599999999999795	2	1	1.0	1	1	1.0	-0.0
11	425.32	430.98	5.660000000000025	2	1	1.0	1	1	1.0	-0.0
12	439.78	482.6	42.82000000000005	3	3	1.0	1	3	1.0	0.6083678067145969
13	482.6	488.57	5.96999999999997	2	1	1.0	1	1	1.0	-0.0
14	496.09	511.85	15.760000000000048	2	1	1.0	1	1	1.0	-0.0
15	514.77	517.73	2.9600000000000364	1	0	0.0	1	0	0.0	0.0
16	529.09	632.97	103.88	4	6	1.0	1	4	0.6666666666666666	1.8165090909687678
