scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
17	44.13	75.82	31.68999999999999	2	1	1.0	1	1	1.0	-0.0
19	86.84	136.64	49.79999999999998	3	3	1.0	1	3	1.0	0.5498529109361009
20	141.36	177.51	36.14999999999998	2	1	1.0	1	1	1.0	-0.0
21	195.35	220.42	25.069999999999993	3	3	1.0	1	3	1.0	0.9862862542115791
22	227.54	288.52	60.97999999999999	3	3	1.0	1	3	1.0	1.5177175088299313
23	291.91	292.79	0.8799999999999955	1	0	0.0	1	0	0.0	0.0
24	300.87	330.0	29.129999999999995	3	3	1.0	1	3	1.0	1.2482499483134908
25	335.84	352.19	16.350000000000023	2	1	1.0	1	1	1.0	-0.0
26	354.51	355.15	0.6399999999999864	1	0	0.0	1	0	0.0	0.0
27	355.31	415.52	60.20999999999998	3	3	1.0	1	2	0.6666666666666666	0.6414183972105078
28	415.52	480.09	64.57	4	6	1.0	1	4	0.6666666666666666	1.9279020089356964
30	488.11	521.19	33.08000000000004	3	3	1.0	1	3	1.0	1.2291940184841326
31	524.87	539.67	14.799999999999955	3	3	1.0	1	3	1.0	1.1434662661723374
33	548.28	626.38	78.10000000000002	3	3	1.0	1	3	1.0	1.110185513528377
34	627.05	672.4	45.35000000000002	2	1	1.0	1	1	1.0	-0.0
35	678.24	716.01	37.76999999999998	2	1	1.0	1	1	1.0	-0.0
