scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
15	6.08	47.47	41.39	2	1	1.0	1	1	1.0	-0.0
16	51.95	151.66	99.71	3	3	1.0	1	3	1.0	1.3415231560467435
17	158.22	370.27	212.04999999999998	2	1	1.0	1	1	1.0	-0.0
19	380.83	381.27	0.4399999999999977	1	0	0.0	1	0	0.0	0.0
20	381.27	388.3	7.03000000000003	2	1	1.0	1	1	1.0	-0.0
21	390.7	401.58	10.879999999999995	2	1	1.0	1	1	1.0	-0.0
22	406.06	431.0	24.939999999999998	3	3	1.0	1	3	1.0	1.4818334921350624
23	433.88	491.24	57.360000000000014	3	3	1.0	1	3	1.0	0.9075039778369743
24	502.28	511.86	9.580000000000041	2	1	1.0	1	1	1.0	-0.0
25	515.06	522.1	7.040000000000077	2	1	1.0	1	1	1.0	-0.0
26	522.18	630.96	108.78000000000009	4	6	1.0	1	6	1.0	2.412736112533733
27	635.92	656.23	20.31000000000006	2	1	1.0	1	1	1.0	-0.0
28	666.31	667.99	1.6800000000000637	1	0	0.0	1	0	0.0	0.0
29	686.93	688.53	1.6000000000000227	1	0	0.0	1	0	0.0	0.0
30	716.03	718.43	2.3999999999999773	1	0	0.0	1	0	0.0	0.0
32	723.47	834.22	110.75	6	15	1.0	1	9	0.6	2.1702940578956715
