scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	5.36	72.91	67.55	2	1	1.0	1	1	1.0	-0.0
3	114.33	131.85	17.519999999999996	2	1	1.0	1	1	1.0	-0.0
4	134.49	163.09	28.599999999999994	3	3	1.0	1	3	1.0	1.5331478440482287
5	165.88	182.64	16.75999999999999	3	3	1.0	1	3	1.0	1.4459104339436073
6	182.64	220.64	38.0	2	1	1.0	1	1	1.0	-0.0
7	224.16	229.64	5.47999999999999	2	1	1.0	1	1	1.0	-0.0
8	233.64	313.19	79.55000000000001	3	3	1.0	1	3	1.0	1.5569563395806105
9	320.31	380.89	60.579999999999984	2	1	1.0	1	1	1.0	-0.0
10	384.41	418.97	34.56	1	0	0.0	1	0	0.0	0.0
11	425.02	601.4	176.38	4	6	1.0	1	5	0.8333333333333334	1.3468699336879657
12	601.48	603.64	2.159999999999968	1	0	0.0	1	0	0.0	0.0
13	604.12	631.02	26.899999999999977	2	1	1.0	1	1	1.0	-0.0
14	642.21	645.97	3.759999999999991	1	0	0.0	1	0	0.0	0.0
16	647.89	733.66	85.76999999999998	2	1	1.0	1	1	1.0	-0.0
17	737.74	760.98	23.24000000000001	3	3	1.0	1	3	1.0	1.4823845113005214
19	760.98	761.58	0.6000000000000227	1	0	0.0	1	0	0.0	0.0
20	761.9	774.15	12.25	2	1	1.0	1	1	1.0	-0.0
21	780.95	797.03	16.079999999999927	2	1	1.0	1	1	1.0	-0.0
