scene_id	start	end	character	degree	betweenness	eigenvector
1	4.48	86.54	Estelle	0.16167053817374502	0.0	0.36969697903447407
1	4.48	86.54	Joey	0.4796566007482629	1.0	0.6999932757523375
1	4.48	86.54	Monica	0.10813710274226042	0.0	0.24320618390333432
1	4.48	86.54	Phoebe	0.2505357583357316	0.0	0.5605214623058364
3	128.34	188.94	Monica	0.40719219750144087	1.0	0.6605184015439292
3	128.34	188.94	Phoebe	0.1890944880793614	0.0	0.41223812392626913
3	128.34	188.94	Rachel	0.20533623634688042	0.0	0.4299851507181943
3	128.34	188.94	Ross	0.19837707807231733	0.0	0.45704260257163604
4	194.94	240.22	Joey	0.5	0.0	0.7071067811865476
4	194.94	240.22	Monica	0.5	0.0	0.7071067811865476
5	244.62	318.55	Phoebe	0.5	0.0	0.7071067811865475
5	244.62	318.55	Rachel	0.5	0.0	0.7071067811865475
6	322.23	356.87	Chandler	0.5	0.0	0.7071067811865476
6	322.23	356.87	Monica	0.5	0.0	0.7071067811865476
7	359.43	377.97	Cassie	0.45959393939393944	1.0	0.6856010868857606
7	359.43	377.97	Chandler	0.30303030303030304	0.0	0.5693754759778445
7	359.43	377.97	Monica	0.23737575757575757	0.0	0.45361075496075565
8	386.93	389.25	Chandler	0.0	0.0	0.0
9	392.13	426.54	Chandler	0.25784709927730814	0.0	0.47467099989579825
9	392.13	426.54	Monica	0.39910295803221174	0.0	0.6447815567638707
9	392.13	426.54	Ross	0.3430499426904801	0.0	0.599119508875385
10	432.86	531.81	Joey	0.5	0.0	0.7071067811865476
10	432.86	531.81	The Casting Director	0.5	0.0	0.7071067811865476
11	535.25	538.46	The Casting Director	0.0	0.0	0.0
13	540.53	633.94	Joey	0.5	0.0	0.7071067811865476
13	540.53	633.94	Monica	0.5	0.0	0.7071067811865476
14	641.3	644.98	Phoebe	0.0	0.0	0.0
