scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.64	34.73	32.089999999999996	3	3	1.0	1	3	1.0	1.563006619377943
2	34.73	116.43	81.70000000000002	4	6	1.0	1	6	1.0	2.180789542077297
5	157.61	287.16	129.55	3	3	1.0	1	2	0.6666666666666666	0.8132794745178493
6	292.52	364.87	72.35000000000002	3	3	1.0	1	3	1.0	1.5207812805851941
7	365.35	458.64	93.28999999999996	2	1	1.0	1	1	1.0	-0.0
8	458.64	469.12	10.480000000000018	2	1	1.0	1	1	1.0	-0.0
9	469.6	535.089	65.48900000000003	2	1	1.0	1	1	1.0	-0.0
10	541.249	612.02	70.77099999999996	3	3	1.0	1	3	1.0	1.434659925002531
11	615.94	683.56	67.61999999999989	4	6	1.0	1	4	0.6666666666666666	1.7581634562033501
12	687.8	689.56	1.759999999999991	1	0	0.0	1	0	0.0	0.0
13	695.52	704.72	9.200000000000045	2	1	1.0	1	1	1.0	-0.0
