scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
25	0.48	18.72	18.24	4	6	1.0	1	6	1.0	2.3323038836897965
27	19.84	21.68	1.8399999999999999	1	0	0.0	1	0	0.0	0.0
28	28.96	42.1	13.14	2	1	1.0	1	1	1.0	-0.0
29	42.1	55.34	13.240000000000002	2	1	1.0	1	1	1.0	-0.0
30	55.34	60.14	4.799999999999997	1	0	0.0	1	0	0.0	0.0
32	60.22	69.96	9.739999999999995	2	1	1.0	1	1	1.0	-0.0
33	70.2	91.61	21.409999999999997	3	3	1.0	1	3	1.0	1.1555302479729919
34	93.53	99.29	5.760000000000005	2	1	1.0	1	1	1.0	-0.0
35	103.85	104.49	0.6400000000000006	1	0	0.0	1	0	0.0	0.0
36	105.85	120.34	14.490000000000009	2	1	1.0	1	1	1.0	-0.0
37	122.1	174.08	51.98000000000002	3	3	1.0	1	3	1.0	1.2147431660865244
39	178.56	196.22	17.659999999999997	2	1	1.0	1	1	1.0	-0.0
40	198.14	223.24	25.100000000000023	5	10	1.0	1	9	0.9	2.737193617142666
41	223.4	254.69	31.289999999999992	3	3	1.0	1	3	1.0	1.257935449615926
42	256.29	303.82	47.52999999999997	4	6	1.0	1	5	0.8333333333333334	2.0398457372676946
43	303.82	309.26	5.439999999999998	2	1	1.0	1	1	1.0	-0.0
44	312.3	343.42	31.120000000000005	3	3	1.0	1	3	1.0	1.1479165940256666
45	345.98	360.75	14.769999999999982	2	1	1.0	1	1	1.0	-0.0
46	360.75	397.94	37.19	2	1	1.0	1	1	1.0	-0.0
47	419.12	438.17	19.05000000000001	2	1	1.0	1	1	1.0	-0.0
48	438.17	448.49	10.319999999999993	2	1	1.0	1	1	1.0	-0.0
49	448.57	480.35	31.78000000000003	4	6	1.0	1	6	1.0	2.3807603919225238
50	483.58	488.06	4.480000000000018	1	0	0.0	1	0	0.0	0.0
51	491.5	524.25	32.75	4	6	1.0	1	5	0.8333333333333334	1.986373814699451
52	525.37	578.08	52.710000000000036	5	10	1.0	1	7	0.7	2.734385689172323
53	584.0	614.87	30.870000000000005	5	10	1.0	1	10	1.0	3.2068307423063533
54	618.15	626.78	8.629999999999995	3	3	1.0	1	3	1.0	1.4185644431995963
55	629.58	632.7	3.1200000000000045	1	0	0.0	1	0	0.0	0.0
56	636.06	641.82	5.760000000000105	3	3	1.0	1	3	1.0	1.4585382252232173
58	649.81	690.2	40.3900000000001	3	3	1.0	1	3	1.0	1.5013242440560668
