scene_id	start	end	character	degree	betweenness	eigenvector
35	0.56	12.16	Phoebe	0.5	0.0	0.7071067811865476
35	0.56	12.16	Rachel	0.5	0.0	0.7071067811865476
36	19.44	54.47	Phoebe	0.09319099702796979	0.0	0.15723253954149413
36	19.44	54.47	Rachel	0.41577025475159246	0.0	0.6910936974672446
36	19.44	54.47	Ross	0.4910387482204378	1.0	0.7054554768590185
37	54.47	80.29	Phoebe	0.3833982346217148	0.0	0.6284577035283553
37	54.47	80.29	Rachel	0.3142297458177799	0.0	0.5581954700786603
37	54.47	80.29	Ross	0.3023720195605052	0.0	0.5417183143106103
38	82.93	134.6	Joey	0.08737847110976484	0.0	0.14544109589931556
38	82.93	134.6	Monica	0.48058159110370663	1.0	0.7038067809005778
38	82.93	134.6	Rachel	0.4320399377865286	0.0	0.6953437299508581
39	134.6	237.77	Joey	0.49709302325581395	1.0	0.7064919286191969
39	134.6	237.77	Richard	0.10368255813953489	0.0	0.17866746405710915
39	134.6	237.77	The Director	0.3992244186046512	0.0	0.6847971174613173
40	242.89	279.03	Phoebe	0.5	0.0	0.7071067811865476
40	242.89	279.03	Ross	0.5	0.0	0.7071067811865476
41	280.31	422.75	Chandler	0.46335507273285165	1.0	0.6928852299847739
41	280.31	422.75	Phoebe	0.17345265573116891	0.0	0.33648530109151087
41	280.31	422.75	Rachel	0.026058940678214543	0.0	0.04910748752599066
41	280.31	422.75	Ross	0.3371333308577649	0.0	0.6358271423014175
42	426.01	458.15	Monica	0.5	0.0	0.7071067811865476
42	426.01	458.15	Rachel	0.5	0.0	0.7071067811865476
43	461.35	513.72	Monica	0.432368115942029	1.0	0.6818984817282765
43	461.35	513.72	Phoebe	0.15942028985507245	0.0	0.28848254822945396
43	461.35	513.72	Rachel	0.40821159420289854	0.0	0.6721549523612188
45	518.6	523.4	Joey	0.5	0.0	0.7071067811865475
45	518.6	523.4	Richard	0.5	0.0	0.7071067811865475
46	528.2	569.07	Joey	0.43237693832284974	1.0	0.6677563982350575
46	528.2	569.07	Richard	0.30737755307795583	0.0	0.5633151937305754
46	528.2	569.07	The Director	0.26024550859919443	0.0	0.4865977652316413
47	582.26	605.64	Mr. Bing	0.44871538461538457	1.0	0.6798187366917475
47	582.26	605.64	Mrs. Bing	0.3205153846153846	0.0	0.5892163819307955
47	582.26	605.64	Phoebe	0.23076923076923078	0.0	0.4366583796370103
48	611.4	613.0	Mrs. Geller	0.0	0.0	0.0
49	616.44	627.6	Monica	0.4558826124552209	1.0	0.6851645207316405
49	616.44	627.6	Phoebe	0.21323698095893553	0.0	0.4035845881182694
49	616.44	627.6	Rachel	0.33088040658584356	0.0	0.6063572047596931
50	632.16	666.06	Joey	0.5	0.0	0.7071067811865476
50	632.16	666.06	Rachel	0.5	0.0	0.7071067811865476
52	670.62	707.54	Chandler	0.5	0.0	0.7071067811865475
52	670.62	707.54	Ross	0.5	0.0	0.7071067811865475
