scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	3.12	54.22	51.1	6	15	1.0	1	11	0.7333333333333333	3.1540107878578763
3	110.63	215.86	105.23000000000002	5	10	1.0	1	10	1.0	3.1740828466447932
4	215.86	281.77	65.90999999999997	3	3	1.0	1	3	1.0	1.4872478269175127
5	287.29	358.03	70.73999999999995	4	6	1.0	1	5	0.8333333333333334	2.1354374017734745
6	362.19	365.79	3.6000000000000227	2	1	1.0	1	1	1.0	-0.0
7	376.01	442.78	66.76999999999998	2	1	1.0	1	1	1.0	-0.0
8	445.82	470.36	24.54000000000002	2	1	1.0	1	1	1.0	-0.0
9	480.66	565.03	84.36999999999995	6	15	1.0	1	10	0.6666666666666666	3.1781057553635343
10	565.03	583.39	18.360000000000014	3	3	1.0	1	3	1.0	1.356467233432885
12	583.39	615.54	32.14999999999998	4	6	1.0	1	4	0.6666666666666666	1.9007972066286603
