scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	1.92	135.44	133.52	6	15	1.0	1	10	0.6666666666666666	2.476129558019227
3	174.86	266.07	91.20999999999998	4	6	1.0	1	6	1.0	2.5272954266137955
4	282.23	347.54	65.31	4	6	1.0	1	5	0.8333333333333334	1.7811069788554612
5	349.38	381.85	32.47000000000003	3	3	1.0	1	2	0.6666666666666666	1.0854403430359927
6	385.37	465.77	80.39999999999998	2	1	1.0	1	1	1.0	-0.0
7	473.45	504.82	31.370000000000005	1	0	0.0	1	0	0.0	0.0
9	505.46	508.1	2.640000000000043	2	1	1.0	1	1	1.0	-0.0
10	512.24	547.42	35.17999999999995	5	10	1.0	1	5	0.5	2.6396512777117387
11	550.38	568.62	18.24000000000001	2	1	1.0	1	1	1.0	-0.0
12	573.99	585.11	11.120000000000005	2	1	1.0	1	1	1.0	-0.0
14	587.67	603.71	16.040000000000077	3	3	1.0	1	3	1.0	1.5540698770513668
15	603.95	645.78	41.82999999999993	5	10	1.0	1	9	0.9	3.045364113951655
16	649.38	664.9	15.519999999999982	4	6	1.0	1	6	1.0	2.3302164428394128
17	664.9	709.79	44.889999999999986	5	10	1.0	1	5	0.5	2.4670872241441084
