scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
12	0.48	39.42	38.940000000000005	3	3	1.0	1	3	1.0	1.3918303393986204
13	43.02	55.1	12.079999999999998	2	1	1.0	1	1	1.0	-0.0
14	62.3	186.26	123.96	4	6	1.0	1	5	0.8333333333333334	1.9267628641169872
15	190.98	213.08	22.100000000000023	3	3	1.0	1	3	1.0	1.2410719206104137
16	213.64	245.48	31.840000000000003	3	3	1.0	1	3	1.0	1.100045106716552
17	253.72	412.6	158.88000000000002	2	1	1.0	1	1	1.0	-0.0
18	416.6	542.39	125.78999999999996	3	3	1.0	1	3	1.0	1.320707050795852
19	547.59	578.32	30.730000000000018	2	1	1.0	1	1	1.0	-0.0
20	594.25	596.17	1.919999999999959	1	0	0.0	1	0	0.0	0.0
22	608.25	646.47	38.22000000000003	2	1	1.0	1	1	1.0	-0.0
23	646.47	656.39	9.919999999999959	1	0	0.0	1	0	0.0	0.0
