scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	5.2	78.52	73.32	5	10	1.0	1	8	0.8	2.8886608220353804
3	123.12	224.52	101.4	4	6	1.0	1	5	0.8333333333333334	1.9415721414010754
4	224.84	279.82	54.97999999999999	2	1	1.0	1	1	1.0	-0.0
5	285.34	305.08	19.74000000000001	3	3	1.0	1	3	1.0	1.5132494004350618
6	308.68	328.17	19.49000000000001	3	3	1.0	1	3	1.0	1.5551000037319815
7	329.93	352.36	22.430000000000007	3	3	1.0	1	2	0.6666666666666666	1.1304440543209515
8	357.08	407.09	50.00999999999999	4	6	1.0	1	6	1.0	2.023011083969354
9	412.29	431.78	19.489999999999952	3	3	1.0	1	2	0.6666666666666666	1.2183289443300063
10	431.86	490.15	58.289999999999964	3	3	1.0	1	3	1.0	1.5040506148010202
11	502.63	554.97	52.34000000000003	2	1	1.0	1	1	1.0	-0.0
12	564.9	597.39	32.49000000000001	4	6	1.0	1	6	1.0	2.2299794789745055
13	599.47	634.98	35.50999999999999	5	10	1.0	1	7	0.7	2.6165146735754305
14	642.22	664.7	22.480000000000018	3	3	1.0	1	3	1.0	1.224152436060234
