scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's, the whole gang is there, the guys are watching football, the girls are cooking Thanksgiving dinner.	0.24	0.48	1
24	cut to Monica and Rachel’s.	2.48	7.72	2,3
25	The park, the gang is returning to play the second half of the game.	7.72	26.00	3,4,5,6
26	Phoebe mumbles something angrily as she walks away.	26.28	54.37	6,8,9,10,11,12
27	Joey throws the ball to Chandler	54.37	59.01	12
29	just as he gets in front of Margha, Monica comes up and tackles him	62.21	90.99	12,13,14,15,16,17,18,19,21
36	Sequence 5: Monica hands the ball off to Phoebe, who runs up field and delivers a fore-arm shiver to Chandler, knocking him over and scores the touchdown, and she yells...	127.61	128.73	32
37	cut to Ross who walks up to Rachel who is eating a baked pretzel.	132.25	157.82	33,34,36,37,38,39,40,41,42
38	Ross makes a ‘Yeah. Right.’ sound.	157.82	206.08	42,43,44,45,46,47,48,49,50,51,52
39	cut to the guys’ team.	207.28	366.36	52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,71,72,73,74,75,76,78,79,80,81,82,83,84,85,86,87,88
40	cut to the girls huddle.	368.20	428.07	90,91,92,93,94,95,102
45	cut to the girls huddle	428.07	466.02	102,103,105,106,107,108,109,110,111
47	There's a screen shot of Rachel freaking out as the boys rush towards her. She panics and runs away. She runs out of the park and up along the fence, she then comes back into the park and runs past Monica, as she gets to Monica, she throws the ball at Monica, and it hits her in the eye.	479.94	573.85	112,113,114,115,116,117,118,119,120,121,130,148
48	In slow motion, Phoebe snaps the ball, Rachel goes long. Joey and Chandler and all over Phoebe, leaving Rachel wide open. Ross starts to rush Monica, who sees Phoebe is double covered, in desperation she throws to Rachel. We see flying through the air, and then Rachel running underneath it, then the ball, then Rachel again, then the ball, then Phoebe, Chandler, and Joey staring at it in shock. Then with the grace of Jerry Rice, Rachel catches the ball, and she stops and spikes the ball. Both Phoebe and Monica erupt in celebration.	573.93	586.97	148,149,150
49	they all start to dive for the ball and Monica and Ross grab it at the same time.	595.13	613.28	152,153,154,155,156,157
50	Monica and Rachel's, Rachel, Phoebe, Chandler, and Joey are eating Thanksgiving dinner.	619.12	642.09	158,159,160,161,162,163,164,165
51	The park, it’s dark outside and Monica and Ross are still fighting over the ball.	642.73	653.70	166
52	It starts snowing.	660.34	668.10	167
53	They both look up, and watch it start to snow. Then they both start fighting for the ball again.	668.10	668.82	167
55	Monica and Ross are walking in a hallway. Monica's nose is all stuffed up; Ross looks tired and is carrying the Geller Cup.	675.22	685.16	167
56	They walk into the garbage room..	686.60	694.44	167,168,169
57	They shake hands.	694.60	698.92	169
58	Ross opens the trash chute for Monica. Monica puts the Geller Cup in it and Ross closes it. Monica pats Ross on the chest.	703.88	705.32	170,171
59	After she has seen Ross has left she goes back into the garbage room and opens the trash chute.	709.14	716.58	172
60	As soon as she closes the trash chute...	719.22	722.90	173,174,175
