scene_id	scene_desc	start	end	shot_ids
1	Central Perk, the gang, except Rachel, is watching a new singer.	10.32	75.41	2,3,4,5,6,7,8,9,10,13,14,15,16,17,18,20
2	The gang all looks at Phoebe.	75.41	90.34	20,22
4	Central Perk, later.	91.14	186.16	22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
5	Outside the bathroom, Chandler is pacing back and fourth, waiting is use it.	193.52	207.44	45,46,47,48
6	The door opens.	207.68	219.51	48,49,50
7	Gunther walks up	219.59	245.97	50,51,52,53,54,55,56
8	Central Perk, the gang’s putting their coats on to leave.	248.45	260.61	57,60,61,62
9	She walks over behind the coat rack, but Joey picks it up and moves it so that he’s still behind it, and she can’t see him.	266.61	270.13	62
10	Joey puts his finger over his mouth to tell Ross to keep quiet. Ginger looks at Monica who looks away and leave.	282.06	282.62	64
11	Rachel’s office, Mark is packing his stuff into a box.	289.42	334.66	64,65,66,68,69,70,71,72,73
12	Rachel goes to hug him but Ross is holding one of her hands and doesn’t let go, so she can only put one arm around him.	338.02	349.46	74
14	Monica and Rachel's, Phoebe and Monica are playing with a Ouija board, Phoebe’s beeper goes off and Monica screams.	360.42	492.38	75,76,77,78,79,80,82,84,85,86,87,88,89,90,91,92,93,94,95,97,98,99,100
15	Phoebe and Monica both stand up and gasp.	498.38	524.06	102,103,104,105,106,107,108,109
16	A street, Chandler is kissing Ginger.	534.52	574.16	110,111,112,113,114,115,116,117,119
17	Ross’s bedroom, Rachel getting into bed while Ross is reading and laughs.	574.16	661.20	119,120,121,122,123,124,125,126,127,129,130,131,132,133
18	Monica and Rachel's, Phoebe is looking at her beeper still in the pot. She takes it out, shakes it, and puts it back in.	672.37	674.93	134
