scene_id	scene_desc	start	end	shot_ids
19	cut to later in the game	0.16	11.44	2,3,4,5
20	The beach house, the next morning. Chandler and Monica are in the kitchen eating breakfast.	19.04	44.41	7,8,9,10
21	Joey is sleeping on the floor and is buried in sand that has been carved into a mermaid complete with breasts.	54.49	71.11	11,13,14
22	Ross and Bonnie enter	73.91	83.03	15,16,17
23	Joey finally wakes up.	88.94	91.74	20
25	The porch, Bonnie is coming back from swimming, Rachel is reading.	102.54	155.92	22,23,24,25,26,27,28,29,30,31,33,34,35,36
27	The beach house, at night.  Monica is in the kitchen cutting up some vegetables while Chandler is sitting near the sink.	164.00	186.60	37,38,39,40
28	Phoebe hangs up the phone, and gently pushes one of the stools over.	194.37	232.12	45,46,47,48,49,50,51,52,53
29	She exits just as Bonnie comes down the stairs, as bald as Michael Jordan.	234.76	260.61	54,55,56,58,59,60,61,63
30	Outside the beach house, Ross is coming out to talk to Rachel.	267.73	375.20	64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,81,82,83,84,85,86,87,88
31	Ross leans in and kisses her. They both look at each other for a moment, and then embrace in a more passionate kiss, only to be interrupted by Joey and Chandler coming outside.	384.17	389.37	90,91
32	Rachel and Ross both stop kissing, and quickly step back from each other.	390.25	402.89	91,92,93
33	Rachel walks inside, stops, and turns back to look at Ross for a moment then goes upstairs.	408.39	429.19	94,95
35	She throws her bag inside, and starts to climb through the window. She gets halfway in and the window slams shut on her butt.	433.61	470.01	95,96
36	She starts walking across the darkened room and hits her head on a wind chime hanging from the ceiling, to stop it from making a noise she grabs it and “Shhh’s” it. She goes into the kitchen and finds Phoebe Sr.’s appointment book, to read it she opens the freezer. Just as she starts to read, Phoebe Sr. jumps out from her bedroom with a coat hanger, startling Phoebe.	470.41	565.96	97,98,99,100,101,102,103,104,106,107,108,109,110,111,113,114,115
38	Outside the beach house, Ross is telling Joey and Chandler what happened with Rachel.	569.00	642.73	117,118,119,120,121,122,123,125,126,127
39	The hallway between the bedrooms. Ross is coming upstairs and stops between two doors. He looks at the one on the right, then he looks at the one on his left, thinks about it, and goes in the one on his right.	656.90	657.22	129
41	The beach house, Chandler is simulating he’s coming to pick up Monica for a date. Chandler knocks on the door, and Monica answers it.	666.50	675.62	131,132,133,134
42	Monica closes the door and Chandler knocks. Monica answers it.	682.80	701.84	135,136,138,140,142,143
43	Monica closes the door, Chandler knocks, and Monica opens it to reveal Chandler on his knees.	701.92	702.96	143,144
