scene_id	scene_desc	start	end	shot_ids
1	Chandler and Joey’s, there is lumber all over the apartment	3.44	48.06	1,2,3,4,5,6,7
2	Chandler goes to his bedroom and opens the door. However, only the top half opens, and he trips into his bedroom over the bottom half.	58.25	59.85	10,11
4	Outside Central Perk, Phoebe is pacing back and forth waiting for someone.	72.89	106.55	12,13,15,16,17,18,20,21,22,23
5	inside Central Perk	110.55	268.66	24,25,26,27,28,29,30,31,32,34,35,36,38,39,40,41,42,43,44,45,46,48,49,50,51,52,54,55,56,57,58,59,60
6	Chandler and Joey’s, Joey is drilling a hole in the wall and the drill comes out the other side really close to Chandler’s head. Chandler then rushes out to talk to Joey.	284.13	307.74	63,64,65,66,67,68,69
7	Monica and Rachel’s, Joey is entering	314.78	373.21	70,71,72,73,74,75,76,77,78,79,80,81,82
8	Joey places the toilet brush and holder over the hole, which is in the middle of the floor.	382.73	402.07	82,83,84,85,86,87
9	Phoebe’s, Frank and her, are sitting on the couch, watching TV	413.99	477.58	88,90,91,92,93,94,95,96,97,98,99,101,102
10	Central Perk, Ross is working on his list	482.30	536.38	104,105,106,107,108,109,110,111,112,113,114,115,116
11	Phoebe’s, Frank is melting a plastic spoon.	547.96	602.14	118,119,120,122,123,124,126,127,128,129,130,131
12	Monica and Rachel’s, Phoebe is eating breakfast with Monica while Frank is playing with num-chucks on the balcony	616.14	715.31	134,135,136,137,139,140,141,142,143,144,145,146,147,148,149,150,151,153,154,156,157,159,160,161,162,164
