scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's, Phoebe is on the phone, Chandler and Monica are sitting in the living room, and Ross is in the kitchen as Rachel enters from her bedroom.	3.12	101.02	1,2,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27
2	Ross exits	102.06	121.21	27,29,30,31,32,33,34,35
5	Monica and Rachel's, Monica is getting ready to go to Joey’s premiere and Phoebe is still on hold.	132.41	172.74	38,39,40,41,42,43,44,45
6	Phoebe starts to hang up the phone, but…	172.98	206.12	46,47,48,49,50,52,53
7	Joey’s Premiere, Rachel is already there with her date, Tommy who's played by Ben Stiller who will be in There's Something About Mary and Meet The Parents, as Ross and his date, Cailin, arrive.	206.12	216.20	53,54
8	An awkward silence follows.	219.80	225.62	55,56,57
9	They all try and shake hands at once. They end up criss-crossing they’re arms to shake each other’s hand, and Ross says…	226.10	227.06	57
10	Awkward laughter follows.	231.38	304.68	58,59,60,61,62,63,64,65,66,67,68,69,71,72,73,74,75,76
11	The Theatre, at the post premiere party. The gang is already there, except Phoebe. Joey runs in.	317.94	363.42	76,77,78,79,80,81,82,83,84,85
12	cut to Joey, Rachel, and Tommy.	365.10	377.74	87,88,89
13	cut to Monica, Pete, and Cailin	380.54	395.40	91,92,94
14	cut to Joey as Estelle, Joey’s agent, approaches	396.84	423.84	95,96,97,98,99,100,102
15	cut to later	426.64	516.08	102,103,104,105,106,107,108,109,110,111,112
16	Joey steps in a picks up the paper, the gang all look at him.	521.92	523.60	113
17	Monica and Rachel's, Monica and Rachel are returning. Phoebe is still on hold.	528.05	541.89	113,114,115,116
18	Both Rachel and Monica walk into their bedrooms, stop, and come back into the living room with confused looks on their faces.	550.61	553.81	119,120
20	The Theatre, after the party. Joey is trying to comfort Kate.	559.07	623.37	120,121,122,123,125,126,127,128,129,130,131,132,133,134,135,136
21	Kate’s Apartment, Joey and Kate are returning from a night out on the town.	631.53	651.60	138,139,140
22	They kiss.	651.60	683.37	140,142,143,144,145,146
