scene_id	scene_desc	start	end	shot_ids
1	Central Perk, everyone except Phoebe is there. Bonnie is telling them of her sex-capades.	2.48	17.12	1,2,3
2	cut to Rachel and Monica at the counter.	21.20	89.49	6,9,10,12,13,14,16,17,18,19,20,21,22,23,24
5	Outside Central Perk, Monica is waiting for Phoebe to arrive with her cab as Chandler arrives.	100.77	133.16	24,25,26,27,28,29,31,32,33,34,35,36
6	At that suggestion Monica starts laughing.	137.40	184.29	38,39,40,41,42,43,44,45,46,47,48,49
7	Phoebe drives up.	187.41	213.59	50,51,52,53
8	She is wearing this giant straw hat, the brim on it must be at least, least foot wide.	213.59	243.88	53,54,55,56,57,58,59,60
9	At the Beach, it’s raining cats and dogs as the gang arrives. Chandler and Monica are taking shelter under Rachel’s hat.	251.06	259.70	62,63
10	They get inside and notice on small problem.	261.86	295.87	64,65,66,67,68,69,70,71,72,73,74
11	Phoebe Sr. house, she is a real estate agent and is trying to sell a house over the phone. By the way, it’s still raining outside.	301.21	407.96	75,76,77,78,79,80,81,82,83,84,85,86,87,89,90,91,93,94,95,97,98,99,100,101
12	The beach house, it’s still raining. Chandler is building a sand castle, Rachel is doing Monica’s nails, and they’re all drinking margaritas, obviously bored.	420.18	460.19	101,102,104,105,106,107,108,109,111,112,113,115,116,120
13	Ross shoots Joey a look, who shoots Chandler a look, who gives Joey an “Oh my God.” look back.	460.51	473.03	120,122,123,124,126
14	Ross dives over the couch, Rachel goes the other way, and lands up top of him.	473.03	477.00	126,127
15	They get into a wrestling match, that ends with Ross making Rachel paint her forehead with the nail polish. They both end up lying next to each other, stop, and look at each other for a moment.	481.72	545.21	128,129,131,132,134,135,136,137,138,139,140,141,142,144,146,147,148,149
16	They do so, and Phoebe gets in the middle, closes her eyes, and starts spinning in a circle.	546.89	566.24	149,150,151,152,153
17	cut to later	569.92	578.96	156,157
18	Monica rolls, and Ross goes first.	580.24	638.86	157,158,159,160,161,163,164,166,168,169
19	cut to later in the game	639.26	707.24	169,170,171,172,173,174,175,176,177,178,179,180,181,182,184,185
