scene_id	scene_desc	start	end	shot_ids
18	They all run to get in the cab, and Chandler pulls out a smoke.	2.32	5.68	2
19	Phoebe puts the car in gear and starts to back out.	8.08	26.80	3,4
20	Carol and Susan’s, Carol is setting a romantic dinner for Susan as there is a knock on the door.	36.86	108.75	6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
21	The rest stop, Phoebe is on the phone to the motor club.	112.19	177.74	23,24,25,26,27,28,29,30,31,32,33,34,35,36
22	Joey walks up helping Chandler.	180.94	201.99	37,38,39,40
23	Carol and Susan’s, Ross is eating the dinner Carol made for Susan.	201.99	211.67	40,41,42
24	Ross’s beeper goes off.	214.55	226.13	43,44
25	Cut to the rest stop, Monica and Phoebe are waiting anxiously by the phone as it rings.	231.01	236.69	45,46,47
26	Rachel starts to walk up.	238.45	309.66	48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
27	The rest stop, Joey is making a sign.	314.70	333.32	64,65,66,68
28	Ross drives up.	333.32	363.51	68,70,71,72,73,74,76
29	Ross grabs the gas can he brought along, and walks through Joey’s sign destroying it.	363.51	472.84	76,77,78,79,80,81,82,83,85,86,87,88,89,90,91,92,93,94,95,96,97,98
30	They all turn around and look at Joey.	476.36	481.08	99,100
31	They all start fighting with each other.	481.08	484.12	100,101
32	They stop briefly to look at Chandler, but then start fighting again.	493.10	595.13	102,104,105,106,107,108,109,111,112,113,114,115,116
36	Carol and Susan’s, Carol is running to answer the door.	629.23	664.26	121,122,123,124,125,127,128
