scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's, Monica, Phoebe, Ross, Joey, and Rachel are there, Joey is demonstrating a card trick.	2.16	19.68	1,2,4
2	Monica is sarcastically amazed.	20.96	26.32	5,6
3	We hear some knocking coming from the ceiling.	30.68	61.32	7,8,9,10,11,12,13,14
4	Phoebe exits	62.68	90.87	14,16,17,18,19,20,21,22
5	We hear Phoebe knock at the door upstairs, and the guy answer it.	90.87	117.75	22,23,24,25,27,28
7	Monica and Rachel's, continued from earlier.	118.39	169.02	28,29,30,31,32,33,34,35,36,37,38
8	We hear Phoebe’s muffled voice through the ceiling.	169.66	181.32	38,39,40
9	We hear the guy telling a joke, and Phoebe laughing.	181.32	185.04	40
10	Fortunata Fashions, Rachel’s new job.	193.20	233.36	41,42,43,44,45,46,47
11	The Moondance Diner, Rachel is talking to Monica about her job.	238.38	273.75	48,49,50,51,52,53
12	A guy at the end of the table starts laughing.	276.71	317.62	53,54,55,56,57,58,60,62,63
13	Chandler and Joey's, it’s Joey’s party.	325.22	345.62	64,65,66
14	Camera cuts to show Chandler giving a Jello shot to the ceramic dog and holding an empty tray of Jello shots.	347.85	357.37	67,68,69
15	Chandler sticks out is tongue and it’s a horrible shade of green.	361.05	467.08	70,71,72,73,74,75,76,77,78,79,81,82,83,85,86,87,88,89
16	Cut to Chandler	469.72	485.80	90,91,92
17	Cut to Ross and Monica	487.96	512.10	93,94,95,96,97
18	Monica and Rachel's, Monica, Phoebe, Ross, and Rachel are eating breakfast.	516.82	532.74	97,98,99,101
19	Chandler enters hungover and groaning	533.78	672.72	101,102,103,104,105,106,108,109,110,111,112,114,115,116,117,118,119,120,121,122,123,124,126,127,128,129,130,131,132,133,134,135,136,137
