scene_id	scene_desc	start	end	shot_ids
14	Joey grabs her and kisses her.	0.32	121.53	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
15	cut to Joey’s bedroom, Joey and Kate are emerging from under the covers.	127.29	132.01	21
18	He walks over behind Ross, thinks about it for a moment, and gives him a big hug.	153.51	234.72	24,25,26,27,28,29,32,33,34,35,36,38,39,40,41,42,43
19	Rachel’s office.	241.68	276.37	45,46,47,48,49,51,52,53,54,55
20	Central Perk, Chandler is reading a magazine as Rachel approaches.	279.89	341.26	57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
21	Monica and Rachel's, Ross is entering.	344.70	346.86	71
22	He closes the door and walks over to get something from the fridge. He starts to smell something and turns around to see Phoebe’s dollhouse smoking. He runs over and takes off the roof to reveal that the dollhouse fire.	360.63	383.19	72,74
24	The Theatre, Kate is arriving for rehearsal.	392.95	457.26	74,75,76,77,78,79,80,81,82,83,84,86
25	Monica and Rachel's, Monica and Ross are inspecting the damage to the dollhouse.	462.61	513.93	87,88,90,91,92,93,95
27	Rachel’s office, Chandler and Joanna are returning from their lunch date. He is telling her about her mascara problem. Rachel is already there.	513.93	527.34	95,96,98
28	Rachel is slowing trying to leave and let them talk.	527.66	548.81	98,99,100
29	Chandler starts to leave ashamed of himself, but Rachel stops him in the hallway.	552.41	631.01	100,101,102,103,104,105,106,107,109,111,112,113,114
32	Chandler and Joey's, Joey is talking on the phone.	636.93	679.40	116,117,119
