scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's, the whole gang is there, the guys are watching football, the girls are cooking Thanksgiving dinner.	2.00	22.00	1,2,3,4
2	Rachel sticks a marshmellow into Monica’s nose. Monica takes it out of her nose by closing one nostril, and blowing.	22.48	34.71	5,7
4	Monica and Rachel's, continued from earlier.	47.27	216.96	8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,43,44
5	they walk over to the sink and discuss it for a moment	217.52	232.38	44,45,46
6	The Park, the gang is warming up for their football game.	232.62	279.59	46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
7	Phoebe kisses Rachel on the cheek, then joins her team.	283.68	333.74	64,65,66,67,68,69,70,71,72,73
8	Chandler is getting ready to kick off, Ross is holding the ball between his foot and finger.	334.06	347.34	73,74
9	Chandler throws the ball to kick-off.	349.66	352.30	75,76
10	Joey runs up field and fakes out Ross and scores a touchdown. His team all celebrates the touchdown.	360.78	391.48	77,78,79,80,81
11	cut to later, Ross’s team has the ball.	395.90	402.34	83,84,85
12	Rachel runs a quick slant.	402.34	403.34	85
13	Chandler throws her the ball, which she drops.	404.94	430.04	86,87,88,89,90
14	cut to later, Monica’s team has the ball.	430.04	439.56	90,91,94
15	Monica throws the ball over Joey’s head, it’s stopped from rolling away by a very beautiful woman.	442.12	481.15	94,95,96,97,98,99,100,101,102,103,108,109
16	cut to Ross and Monica.	481.95	506.19	109,110,111,112,113,114,115,116,117,118,119
17	cut to Chandler, Joey, and Margha.	508.35	521.63	121,122,123,124,125
18	she goes and sits down	522.11	570.08	125,126,127,128,129,130,131,132,133
19	cut to later, in Ross’ huddle.	573.92	589.10	133,134,135
20	Rachel takes the ball from his hands and bounces it off of Ross’ forehead and Chandler catches the rebound.	592.54	600.30	136,137
22	Joey starts to return the fumble and Chandler grabs Joey’s shirt and rips it off of his back.	607.17	642.33	138,139,140,141,142,143,144,145,146,147,148,149,150
23	Phoebe runs and scores a touchdown.	644.09	712.02	150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
24	cut to Monica and Rachel’s.	712.42	725.11	167,168,170,171
