scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's, Chandler, Monica, Phoebe, and Joey are there.	2.48	116.35	1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27
3	Rachel’s office, Chandler and her are coming back from lunch.	128.19	149.50	28,29,30,31,32
4	Rachel’s boss, Joanna, enters	151.50	206.15	33,34,35,36,38,39,40,41,42,43,44,45,46
5	Monica and Rachel's, Monica is showing off her new dollhouse. It’s a huge dollhouse, that takes up the entire living room table.	209.75	387.94	47,48,50,51,52,53,54,55,56,57,58,59,61,62,63,65,66,67,68,69,70,71,72,73,74,75,76,77
6	The Theatre, Joey and Kate are getting ready to rehearse the play.	397.04	464.09	80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,97,98
7	Monica and Rachel's. Monica, Rachel, and Ross are there.	470.09	475.77	100,101
8	Phoebe enters with her own dollhouse, that she made herself.	478.57	517.27	103,105,106,108,109,110,111
9	Monica is looking on with a hurt expression on her face.	518.71	557.87	112,113,114,115,116,118,119,120
10	Rachel’s office, Joanna’s telling Rachel, her side of the story.	559.79	581.05	122,123,124,125,126,127,128,129
11	The Theatre, Joey and Kate are rehearsing.	583.45	590.01	129,130,131
12	A phone rings.	590.17	651.49	131,132,134,135,136,138,139,140,141,142
13	They resume rehearsing.	659.33	664.90	142,143
14	Joey grabs her and kisses her.	668.34	682.18	144,145
