scene_id	scene_desc	start	end	shot_ids
12	Monica and Rachel's, Ross and Rachel are entering the living room from her bedroom.	8.00	52.84	2,3,4,5,6,7,8
13	Central Perk, Chandler, Ross, Joey are there.	53.16	138.00	8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,27
14	Rachel's office.	141.92	153.66	28,29
15	Ross appears in the hallway just outside of Rachel's office.	153.90	163.62	29,30
16	Ross is eavesdropping in the hallway.	163.62	169.74	30,31
17	They start to kiss, and Ross rushes into the office to break it up.	169.82	187.51	31,32,33,34
18	Ross finally looks at the woman kissing Mark.	189.51	215.78	35,36,37,38
19	Joey's dance audition, Joey is warming up.	215.78	253.68	38,39,40,41,42,44,45,46
20	Monica and Rachel's, Monica is tying a ribbon to a vase.	260.41	281.93	46,47,48,49,50,51
21	The Moondance Diner.	283.85	347.70	52,54,55,56,57,58,59,60,61,62,63,65,67,68
22	Joey's audition, the director has returned and wants to see the combination.	351.78	352.98	69
23	The group does the same horrible dance that Joey did earlier in the show, except they're all out of sync and they do the jazz hands at the end.	371.62	399.45	72,73,74,76,77
25	Central Perk, Chandler and Rachel are there.	412.69	469.59	79,80,81,82,84,85,87,88,89,90
26	Gunther is eavesdropping in the background.	469.59	614.65	90,91,92,93,94,95,96,97,99,100,102,103,104,105,106,107,108,109,111,112,113,114,115,116,117,118,120
27	She runs over and gives him a very passionate kiss.	628.39	647.38	123,124,125,126
29	The Moondance Diner.	647.38	662.30	126,127,128,129,130
30	The rest of barbershop quartet enters, and joins him.	662.30	676.84	130,131,132,133,135
