scene_id	scene_desc	start	end	shot_ids
17	Joey comes back into the hallway and starts to pick up a heavy box	0.48	114.86	1,2,3,4,6,7,8,9,10,11,13,14,15,16,17,19,20,21,22,23,24,25,26,28,29,31,32
18	Monica and Phoebe’s, Monica is vacuuming.	127.42	244.46	34,35,36,38,39,40,41,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
19	Chandler and Joey's, (now) Joey is watching Baywatch, as Chandler enters from his bedroom.	251.58	271.34	66,67,68,69,70,71,72
20	Baywatch goes into one of those running scenes.	277.82	290.52	75,76,77,78,79,80
21	Monica’s, Monica is coming out of the bathroom wearing nothing but a towel, as Chandler is entering.	295.72	362.59	81,82,83,84,85,86,87,88,89,90,91,92,93,94
22	the bar, Ross is entering, Phoebe is at the bar, they are the only two in the place.	365.63	460.39	96,97,98,99,100,102,104,105,106,107,108,109,110,111,112
23	Monica’s, Chandler and Monica are still hugging each other.	460.55	503.21	112,113,114,115,116,117,118,119
24	the bar, Phoebe is still hugging Ross.	508.17	545.83	122,123,128
25	They pause, and they the start kissing passionately, and taking off each others clothes, and they start to lie down on the pool table.	547.75	549.19	128
27	Phoebe jumps on to the table and lays down, Ross follows her and hits his head on the light hanging over the pool table.	557.89	589.80	128,129,130,131
28	They both look at each other and start laughing, and sit up. Ross hits his head on the lamp again.	597.64	633.86	131,132,134,135,138
30	the bar, Chandler is playing pool, as Rachel enters.	641.30	665.63	138
31	She hits the jukebox Fonzy style, and It’s That Time of Season starts to play, as they start to kiss.	666.67	680.01	139
