scene_id	scene_desc	start	end	shot_ids
12	Janice starts to breath into it and sucks in the receipt, and then spits it out.	8.48	15.28	1,2
13	Monica and Rachel's, Monica, Rachel, Phoebe, and Joey are there.	22.40	89.97	4,5,6,7,8,9,11,12,13,15,16,17,18,19
14	Cut to later, all except Chandler are staring out the window at Ugly Naked Guy.	96.29	124.06	19,20,21,22,23,24,25
15	Chandler and Joey's, Chandler is throwing darts, as Joey enters.	128.46	251.90	27,28,29,30,31,33,34,35,37,38,39,40,41,42,43,44,45,47,49
16	Monica and Rachel's, Ross has just finished putting Ben to sleep, and is entering from Rachel’s room.	255.10	289.88	49,50,51,52,53,54,55,56
17	Monica runs into the kitchen from the terrace.	293.72	360.34	57,58,59,60,61,62,63,64,65,66,67,68,69,70
18	Central Perk, Chandler and Janice are there.	360.74	534.39	70,71,72,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,97,98
19	Monica and Rachel's, Joey, Rachel, Monica, Phoebe, and Ross are holding the giant poking device.	538.07	586.06	98,99,100,101,102,103,104,105,106
20	They thread the needle and start poking him, he then stirs.	586.46	605.97	106,108,109,110,111,112
22	Chandler and Joey's, Chandler is listening to a Lionel Richie album	612.29	668.12	112,113,114,115,117
