scene_id	scene_desc	start	end	shot_ids
1	Central Perk, all but Chandler are there, Joey laughs for no apparent reason.	0.08	0.88	1
15	Chandler and Joey's, Ross and Joey are talking to Frank.	5.12	88.87	3,4,5,10,11,12,13,14,15,16,17,18,20,21,22,23,24
16	Chandler and Joey's, it’s after Ross and Joey’s talk with Frank, and Phoebe’s is finding out what happened.	89.83	121.73	25,26,27,28,29,31
18	Phoebe’s, Phoebe is opening the door.	121.81	150.75	31,32,34,35,36,37
19	Pete’s office, he is participating in a conference call with three other employees, each of whom are on a different TV screen that he controls with a remote.	156.27	163.39	38,39
20	The intercom buzzes.	164.99	269.82	40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
21	Phoebe’s, she is coming home. She turns on the lights, and sits down on the couch.	269.82	414.09	61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
22	Monica and Rachel's, Rachel is getting Monica ready for her date. The guys are also there.	421.35	432.95	84,86,87
23	The buzzer buzzes.	435.91	466.91	89,92,93,94,95,96,97
24	They’re all staring at him, with big, huge smiles on their faces.	467.23	491.68	97,99
26	A restaurant in Rome, Monica is paying for the pizza.	491.68	504.31	99,100,101,102,103
27	Chandler and Joey's, it’s the middle of the night. Joey is walking into the living room, and runs into the entertainment centre.	515.83	524.31	104
28	He starts to walk to the bathroom and hears the hypnosis tape from Chandler’s bedroom.	524.79	545.76	105,106
29	Phoebe’s, Frank is watching TV, and he’s very depressed as Phoebe enters.	552.40	656.40	108,109,110,111,112,113,114,115,116,117,118,120,121,122,124,126,127,128
31	Chandler’s bedroom, he’s listening to the hypnosis tape again.	661.36	686.51	128,129
