scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
13	1	2.48	4.08	I really think I might kill someone tonight.	Monica	Terrible. If-if I want something done right, I have to do it myself. Other people just wreck stuff. I really think I might kill someone tonight.	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
13	2	6.96	7.72	Oh, come on.	Chandler	oh come on	Chandler	present	char_tracker_stage05	chandler	present	1.0000		low	low_speaker_confidence
13	3	7.72	8.2	Come on.	Chandler	oh come on come on	Chandler	present	char_tracker_stage05	chandler	present	1.0000		low	low_speaker_confidence
13	4	8.2	9.12	It can't be that bad.	Chandler	Oh come on, come on, it can't be that bad.	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
13	5	9.36	10.16	It's worse.	Monica	It's worse	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		medium	
13	6	10.48	13.28	The only thing that's getting me through is knowing that I'm gonna be seeing you soon.	Monica	It's worse. The only thing that's getting me through is knowing that I'm gonna be seeing you soon. I think I may even try to get out of here early.	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
13	7	13.44	14.92	I think I might even try to get out of here early.	Monica	I think I may even try to get out of here early	Monica	present	char_tracker_stage05	chandler|monica	present	0.5000		medium	
13	8	14.92	17.24	No, no, no, no, no, no, no, no, no, no.	Chandler	No-no-no-no-no-no	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
13	9	17.24	19.04	It sounds like they really need you down there.	Chandler	No! No-no-no-no-no-no. It sounds like they really need you down there.	Chandler	present	char_tracker_stage05	chandler	present	1.0000		high	
13	10	19.04	19.4	All right?				present	char_tracker_stage05	chandler|monica	unknown			low	missing_speaker
13	11	19.4	20.24	You just hanging out with Ross.	Monica	Well, are you just hanging out with Ross?	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
13	12	20.24	20.8	It's all good.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
13	13	20.8	21.28	Okay, bye.	Chandler	okay bye mon	Chandler	present	char_tracker_stage05	monica	absent	0.0000		low	speaker_offscreen
13	14	21.28	21.68	Bye, Mom.	Chandler	Okay bye-bye Mon	Chandler	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
13	15	24.8	25.84	She's gonna kill me.	Chandler	It's, all good! Okay bye-bye Mon! (To Ross) She's-she's gonna kill me.	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
13	16	26.72	27.84	The phone is facing.	Ross	Yeah, the phone was facing the other way. (Chandler fixes it and a picture frame off the table.) And that goes back up there.	Ross	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
13	17	33.9	34.58	Okay, this is good.				present	char_tracker_stage05	chandler|ross	unknown			low	missing_speaker
13	18	34.58	35.42	This is under control.				present	char_tracker_stage05	chandler|ross	unknown			low	missing_speaker
13	19	35.5	36.38	You know what we should do?				present	char_tracker_stage05	chandler	unknown			low	missing_speaker
13	20	36.38	37.58	We should start with the big stuff.	Chandler	Okay this is good.  This is under control. We should start with the big stuff. Y’know? That'll be the easiest. Uh, let's start with the couch. (He picks up one end and Ross doesn't help) I got it. (He moves it back to where he thinks it goes.)	Chandler	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
13	21	37.58	38.86	You know, that'll be the easiest.				absent	char_tracker_stage05		unknown			low	missing_speaker
13	22	38.86	40.62	So let's start with the couch.				absent	char_tracker_stage05		unknown			low	missing_speaker
13	23	42.86	43.58	I got it.				absent	char_tracker_stage05		unknown			low	missing_speaker
13	24	47.979	48.66	Yeah, that.	Ross	yeah that	Ross	absent	char_tracker_stage05		absent	0.0000		low	speaker_no_face
13	25	48.66	49.74	That doesn't look right.	Ross	Yeah that-that, doesn't look right.	Ross	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
13	26	49.9	50.78	What are you talking about?	Chandler	What are you talking about	Chandler	present	char_tracker_stage05	chandler	present	0.5000		medium	
13	27	50.78	53.1	The couch is perfectly in line with the carpet.	Chandler	The couch is perfectly in line with the carpet	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
13	28	53.1	56.94	And then I could just walk over here and casually just put my feet right up on.	Chandler	What are you talking about? The couch is perfectly in line with the carpet. And then I can just walk over here and casually just put my feet right up on the...(Tries to rest his feet on the coffee table but they won't reach) OK, OK, here's what we do, we just uh, move the couch closer to the coffee table.	Chandler	partial	char_tracker_stage05		partial	0.2500		medium	partial_visual_presence
13	29	59.02	59.46	Okay.				absent	char_tracker_stage05		unknown			low	missing_speaker
13	30	59.46	60.26	Okay, here's what we do.				absent	char_tracker_stage05		unknown			low	missing_speaker
13	31	60.26	62.61	We just move the couch closer to the coffee table.				absent	char_tracker_stage05		unknown			low	missing_speaker
13	32	62.61	62.89	Good.				absent	char_tracker_stage05		unknown			low	missing_speaker
