scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
14	1	0.16	1.44	Now it's lodged my throat.	Chandler	Well, I was trying to prove that I was right. Y’know? And it turns out I was wrong. And now it’s lodged in my throat. (Mimics a cat trying to cough up a hairball.) (He does it again.)	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
14	2	6.8	7.32	Damn it.	Monica	Damnit	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
14	3	7.32	11.6	You know, this whole time we were concentrating on the babies and no one was watching Chandler.	Monica	Damnit! Y’know this whole time we were concentrating on watching the babies and, and no one was watching Chandler! (He does it again.)	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
15	4	15.6	18.0	Okay, you two are asking the court for an annulment?	Judge	Okay you two are asking the court for an annulment?	Judge	partial	char_tracker_stage05		unobserved			high	
15	5	18.0	18.92	Yes, you, Honor.	Rachel	yes your honor	Rachel	present	char_tracker_stage05	ross	absent	0.0000		low	speaker_offscreen
15	6	18.92	21.2	And here are our forms, all filled out.	Rachel	Yes your honor, and here are, are forms, all filled out.	Rachel	present	char_tracker_stage05	ross	absent	0.0000		low	speaker_offscreen
15	7	21.6	29.36	So based on your petition, you are seeking an annulment on the grounds that Mr. Geller is mentally unstable.	Judge	So based on your petition you are seeking an annulment on the grounds that Mr. Geller is mentally unstable.	Judge	partial	char_tracker_stage05		unobserved			high	
15	8	32.62	32.86	Fine.	Ross	fine	Ross	present	char_tracker_stage05	rachel|ross	present	1.0000		low	low_speaker_confidence
15	9	32.86	34.38	I'm mentally unstable.	Ross	Fine, I’m mentally unstable.	Ross	present	char_tracker_stage05	rachel|ross	present	1.0000		high	
15	10	35.82	39.66	And based on the fact that Mr. Geller is an intravenous drug user.	Judge	And based on the fact that Mr. Geller is intravenous drug user.	Judge	present	char_tracker_stage05	ross	unobserved			high	
15	11	40.7	41.1	What?	Ross	What?!	Ross	present	char_tracker_stage05	rachel|ross	present	1.0000		high	
15	12	41.58	42.38	Uh, yes.	Rachel	uh yes	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		low	low_speaker_confidence
15	13	42.38	43.9	Heroin and crack.	Rachel	Uh yes, heroin and crack.	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		high	
15	14	45.98	48.22	Crack isn't even an intravenous drug.	Ross	Crack isn’t even an intravenous drug!	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
15	15	48.54	49.66	Well, you would know.	Rachel	Well, you would know.	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		high	
15	16	51.74	57.74	Now, it also says here that you lied about your sexual preference before marriage.	Judge	Now it also says here that you lied about your sexual preference before marriage?	Judge	partial	char_tracker_stage05		unobserved			high	
15	17	57.74	59.82	Oh, come on, Ross, please.	Ross	Oh, come on!	Ross	present	char_tracker_stage05	rachel|ross	present	0.6667		medium	
15	18	59.82	61.26	I found the magazines.	Rachel	(starts to cry) Ross, please, I found the magazines!	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
15	19	63.44	67.08	And finally, that you were unable to consummate the marriage.	Judge	And finally that you were unable to consummate the marriage	Judge	partial	char_tracker_stage05		unobserved			medium	
15	20	67.08	70.0	Well, that makes sense since you're gay and addicted to heroin.	Judge	And finally that you were unable to consummate the marriage. Well, that makes sense since you’re gay and addicted to heroin.	Judge	partial	char_tracker_stage05		unobserved			high	
15	21	72.32	73.96	Okay, you know, I'm sorry.				present	char_tracker_stage05	rachel|ross	unknown			low	missing_speaker
15	22	73.96	74.8	This is insane.				present	char_tracker_stage05	rachel|ross	unknown			low	missing_speaker
15	23	75.36	77.92	I'm not addicted to heroin, I'm not gay.	Ross	okay i'm sorry this is insane i i i'm not addicted to heroin i'm not gay look i'll consummate this marriage right here right now	Ross	present	char_tracker_stage05	ross	present	0.6667		low	low_speaker_confidence
15	24	77.92	81.36	And there is no problem with my ability to consummate anything.	Ross	Okay, I’m sorry, this is insane! I-I-I’m not addicted to heroin, I’m not gay, and there is no problem with my ability to consummate anything! Look, I’ll consummate this marriage right here, right now!	Ross	partial	char_tracker_stage05		partial	0.4000		medium	partial_visual_presence
15	25	81.36	84.24	Look, I'll consummate this marriage right here, right now.	Ross	Look, I'll consummate this marriage right here, right now	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
15	26	86.4	87.84	That won't be necessary.	Judge	That won’t be necessary.	Judge	absent	char_tracker_stage05		unobserved			high	
15	27	88.88	91.44	And when we were dating, we consummated like bunn.	Ross	And when we were dating we consummated like bunnies!	Ross	present	char_tracker_stage05	ross	present	0.7500		high	
15	28	93.58	97.46	Now, if you two were involved in a serious relationship, that really creates a problem.	Judge	Now if you were two involved in a serious relationship, that really creates a problem.	Judge	partial	char_tracker_stage05		unobserved			high	
15	29	97.46	97.86	Ross.	Rachel	Ross	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		medium	
15	30	97.86	101.26	Your Honor, rest assured, that relationship ended two years ago.	Rachel	"Ross! Your honor, rest assured relationship ended like two years ago! (To the stenographer) And could you strike ""Consummated like bunnies"" from the record?"	Rachel	present	char_tracker_stage05	rachel|ross	present	0.6000		medium	
