scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	5.92	9.04	Hey, you guys ever wonder why they call it Thanksgiving?	Joey	(ponders something) Hey, do you guys ever wonder why they call it Thanks-giving? (Makes a 'Pfft' sound with his lips)	Joey	present	char_tracker_stage05	joey|phoebe	present	0.8000		high	
1	2	12.24	12.88	Okay.	Ross	Okay	Ross	present	char_tracker_stage05	chandler|monica|ross	present	1.0000		medium	
1	3	13.12	16.28	Hey, Monica, you're doing Thanksgiving next week, right?	Ross	(goes entirely off-topic) Okay. (goes to sit down next to Monica on the couch) Hey Monica you're-you're doing Thanksgiving next week right? Cause-uh Carol is taking Ben to her parents' place in Florida.	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
1	4	16.28	19.76	Cause Carol's taking Ben to her parents place in Florida.	Ross	Cause-uh Carol is taking Ben to her parents' place in Florida	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
1	5	20.08	23.36	Okay, okay, I'll make Thanksgiving dinner.	Monica	Okay-okay. (real excited) I'll make Thanksgiving dinner! You don't have to beg.	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
1	6	23.6	24.72	You don't have to beg.	Monica	You don't have to beg	Monica	present	char_tracker_stage05	chandler|monica|ross	present	1.0000		medium	
1	7	25.76	26.64	I didn't beg.	Ross	I-I didn't beg	Ross	present	char_tracker_stage05	ross	present	1.0000		medium	
1	8	26.72	27.68	I just asked once.	Ross	I-I didn't beg. I-I just asked once. Huh	Ross	present	char_tracker_stage05	chandler|monica|ross	present	1.0000		medium	
1	9	28.71	29.23	You could beg.	Monica	(disappointed) You could beg you know.	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
1	10	29.23	32.95	You know, Monica said I could make dessert this year.	Rachel	(real excited) Monica said I could make dessert this year!	Rachel	present	char_tracker_stage05	chandler|monica|rachel	present	0.5000		high	
1	11	33.19	35.03	Uh, you're gonna cook something.	Joey	Uh-you're going to...cook something?	Joey	present	char_tracker_stage05	joey|phoebe	present	1.0000		high	
