scene_id	onset	block_distance	depth	is_peak	w	tau_depth	min_spacing
42	2.16	0.4343394637107849		False	1	0.5	30.0
42	4.72	0.9271902441978455	0.8971980214118958	True	1	0.5	30.0
42	6.72	0.650771975517273		False	1	0.5	30.0
42	9.72	0.5228430032730103		False	1	0.5	30.0
44	24.88	0.45373696088790894		False	1	0.5	30.0
44	25.68	0.8392744660377502	0.5852954983711243	True	1	0.5	30.0
44	26.23	0.6395164728164673		False	1	0.5	30.0
44	27.27	0.7939795255661011	0.1544630527496338	False	1	0.5	30.0
45	32.71	0.8494386672973633	0.16712522506713867	False	1	0.5	30.0
45	35.67	0.8055456876754761		False	1	0.5	30.0
45	37.87	0.7954180836677551		False	1	0.5	30.0
45	39.79	0.6823134422302246		False	1	0.5	30.0
45	41.27	0.716529369354248		False	1	0.5	30.0
45	44.47	0.8608245849609375	0.7185681462287903	False	1	0.5	30.0
45	47.27	0.5040924549102783		False	1	0.5	30.0
45	48.87	0.3207675814628601		False	1	0.5	30.0
45	52.96	0.8402101993560791		False	1	0.5	30.0
45	53.52	0.865175187587738	0.9513229727745056	True	1	0.5	30.0
45	55.68	0.45825982093811035		False	1	0.5	30.0
45	61.2	0.9684339165687561	0.888942539691925	False	1	0.5	30.0
45	64.88	0.5896654725074768		False	1	0.5	30.0
45	65.84	0.5896654725074768		False	1	0.5	30.0
45	66.24	0.9096571207046509	1.0283665657043457	False	1	0.5	30.0
45	69.92	0.8733073472976685		False	1	0.5	30.0
45	74.4	0.5734506249427795		False	1	0.5	30.0
45	76.56	0.20128220319747925		False	1	0.5	30.0
45	78.73	0.2524207830429077		False	1	0.5	30.0
45	84.97	0.561018705368042		False	1	0.5	30.0
45	87.69	0.7304229140281677		False	1	0.5	30.0
45	91.13	0.8132357597351074	1.130252718925476	True	1	0.5	30.0
45	94.09	0.6535519957542419		False	1	0.5	30.0
45	98.57	0.4229266047477722		False	1	0.5	30.0
45	101.33	0.2949365973472595		False	1	0.5	30.0
45	102.25	0.37291133403778076		False	1	0.5	30.0
45	105.78	0.8665021657943726	0.7014803290367126	False	1	0.5	30.0
45	109.54	0.736587405204773		False	1	0.5	30.0
45	111.54	0.9656466841697693	0.8578277826309204	False	1	0.5	30.0
45	116.74	0.3368781805038452		False	1	0.5	30.0
45	118.819	0.4185798764228821		False	1	0.5	30.0
45	121.14	0.8371199369430542	1.2346667051315308	False	1	0.5	30.0
45	121.98	0.7890351414680481		False	1	0.5	30.0
45	125.3	0.10269498825073242		False	1	0.5	30.0
45	126.42	0.4060077667236328		False	1	0.5	30.0
45	131.46	0.5296031832695007		False	1	0.5	30.0
45	132.95	0.7711338400840759		False	1	0.5	30.0
45	134.55	0.9302144050598145	1.332744836807251	True	1	0.5	30.0
45	136.63	0.4249889850616455		False	1	0.5	30.0
45	143.51	0.7309548854827881	0.7793179750442505	False	1	0.5	30.0
45	144.15	0.2576028108596802		False	1	0.5	30.0
45	144.79	0.4326339364051819	0.2730691432952881	False	1	0.5	30.0
45	147.35	0.3345959186553955		False	1	0.5	30.0
45	150.91	0.840025007724762	0.7324221134185791	False	1	0.5	30.0
45	151.43	0.6130319833755493		False	1	0.5	30.0
45	152.79	0.7114617228507996		False	1	0.5	30.0
45	154.03	0.8558339476585388	0.42121201753616333	False	1	0.5	30.0
45	156.47	0.8169377446174622		False	1	0.5	30.0
45	158.07	0.8055113554000854		False	1	0.5	30.0
45	161.29	0.7810335755348206		False	1	0.5	30.0
45	162.01	0.677423894405365		False	1	0.5	30.0
45	162.57	0.7685743570327759	0.8597248196601868	False	1	0.5	30.0
45	163.21	0.0		False	1	0.5	30.0
45	164.01	0.6324728727340698	0.6324728727340698	False	1	0.5	30.0
46	173.37	0.8680744767189026		False	1	0.5	30.0
46	174.01	0.9278607964515686		False	1	0.5	30.0
46	176.89	0.9763972759246826	0.6937880516052246	True	1	0.5	30.0
46	178.25	0.7159155011177063		False	1	0.5	30.0
46	180.09	0.6937181353569031		False	1	0.5	30.0
46	182.97	0.5433738827705383		False	1	0.5	30.0
46	184.01	0.39093202352523804		False	1	0.5	30.0
46	184.89	0.7565256357192993		False	1	0.5	30.0
46	185.29	0.7641462683677673		False	1	0.5	30.0
46	188.81	0.7693693041801453	0.6551998257637024	False	1	0.5	30.0
46	189.53	0.4926067590713501		False	1	0.5	30.0
46	190.97	0.4966561198234558		False	1	0.5	30.0
46	193.85	0.9157959818840027	0.5349526405334473	False	1	0.5	30.0
46	195.69	0.804032564163208		False	1	0.5	30.0
47	206.73	0.338279128074646		False	1	0.5	30.0
47	208.81	0.7608245611190796		False	1	0.5	30.0
47	209.45	0.7876498699188232	0.6052107810974121	True	1	0.5	30.0
47	210.65	0.6318098306655884		False	1	0.5	30.0
47	214.74	0.7047768831253052	0.0729670524597168	False	1	0.5	30.0
48	224.82	0.8563988208770752	0.11743706464767456	False	1	0.5	30.0
48	229.1	0.8038715124130249		False	1	0.5	30.0
48	231.38	0.7389617562294006		False	1	0.5	30.0
49	246.51	0.8426573276519775	0.6520342230796814	False	1	0.5	30.0
49	247.31	0.7392632961273193		False	1	0.5	30.0
49	251.55	0.640809953212738		False	1	0.5	30.0
49	253.23	0.19062310457229614		False	1	0.5	30.0
49	255.71	0.3992648720741272	0.5281093120574951	False	1	0.5	30.0
49	258.11	0.3753699064254761		False	1	0.5	30.0
49	261.95	0.23891282081604004		False	1	0.5	30.0
