scene_id	onset	block_distance	depth	is_peak	w	tau_depth	min_spacing
22	3.52	0.7590377330780029		False	1	0.5	30.0
22	6.16	0.781387448310852	0.2980431318283081	False	1	0.5	30.0
22	8.48	0.5056940317153931		False	1	0.5	30.0
22	17.44	0.8581138849258423	0.3524198532104492	False	1	0.5	30.0
23	28.35	0.2793515920639038		False	1	0.5	30.0
23	29.87	0.8417250514030457		False	1	0.5	30.0
23	31.87	0.902292013168335	1.252673327922821	True	1	0.5	30.0
23	33.55	0.27255910634994507		False	1	0.5	30.0
23	39.15	0.8671624064445496	0.5946033000946045	False	1	0.5	30.0
24	49.55	0.7819118499755859	0.6427074074745178	True	1	0.5	30.0
24	54.66	0.6071669459342957		False	1	0.5	30.0
24	55.86	0.5646296739578247		False	1	0.5	30.0
24	59.3	0.4624289870262146		False	1	0.5	30.0
24	62.94	0.13920444250106812		False	1	0.5	30.0
25	79.54	0.67437744140625		False	1	0.5	30.0
25	83.3	0.8639619946479797	0.5392314195632935	False	1	0.5	30.0
25	87.11	0.514315128326416		False	1	0.5	30.0
25	90.31	0.8369515538215637		False	1	0.5	30.0
25	97.59	0.9141247272491455	0.7445301413536072	True	1	0.5	30.0
25	99.509	0.8833503127098083		False	1	0.5	30.0
25	101.95	0.5694041848182678		False	1	0.5	30.0
25	103.43	0.7594006657600403	0.4961044192314148	False	1	0.5	30.0
25	104.55	0.45329272747039795		False	1	0.5	30.0
25	111.19	0.5998266935348511		False	1	0.5	30.0
25	112.57	0.746734619140625		False	1	0.5	30.0
25	113.13	0.7767382264137268		False	1	0.5	30.0
25	114.97	0.8600555658340454	0.6808138489723206	False	1	0.5	30.0
25	122.49	0.8454416394233704		False	1	0.5	30.0
25	126.81	0.763629138469696		False	1	0.5	30.0
25	127.769	0.5860045552253723		False	1	0.5	30.0
25	128.57	0.8899309635162354	1.1938573718070984	True	1	0.5	30.0
25	130.53	0.0		False	1	0.5	30.0
26	139.53	0.5287109017372131		False	1	0.5	30.0
26	141.12	0.5348734855651855		False	1	0.5	30.0
26	143.76	0.9082676768302917	0.4825921654701233	False	1	0.5	30.0
26	144.56	0.8052322864532471		False	1	0.5	30.0
27	152.16	0.5146046876907349		False	1	0.5	30.0
27	152.64	0.5256071090698242		False	1	0.5	30.0
27	154.24	0.7464507222175598	0.8574728965759277	False	1	0.5	30.0
27	155.92	0.5263103246688843		False	1	0.5	30.0
27	157.2	0.12082386016845703		False	1	0.5	30.0
27	157.92	0.9397029876708984	1.6084758639335632	True	1	0.5	30.0
27	159.68	0.8674551248550415		False	1	0.5	30.0
27	160.64	0.1501062512397766		False	1	0.5	30.0
27	161.32	0.5978738069534302		False	1	0.5	30.0
27	162.48	0.8765088319778442		False	1	0.5	30.0
27	165.56	0.8956166505813599	1.005095660686493	False	1	0.5	30.0
27	165.92	0.8181589841842651		False	1	0.5	30.0
27	166.12	0.6360313892364502		False	1	0.5	30.0
28	171.83	0.7312047481536865		False	1	0.5	30.0
28	173.67	0.9247764348983765	0.4455944895744324	False	1	0.5	30.0
28	175.99	0.672753632068634		False	1	0.5	30.0
28	179.75	0.9445571899414062		False	1	0.5	30.0
28	187.27	0.9602659344673157	0.6855905652046204	False	1	0.5	30.0
28	189.43	0.562187671661377		False	1	0.5	30.0
