scene_id	onset	block_distance	depth	is_peak	w	tau_depth	min_spacing
56	1.44	0.7059376239776611	0.4583047032356262	False	1	0.5	30.0
56	3.44	0.2476329207420349		False	1	0.5	30.0
56	7.44	0.8814396262168884	0.8561244010925293	True	1	0.5	30.0
56	9.04	0.7758190631866455		False	1	0.5	30.0
56	11.6	0.6591219305992126		False	1	0.5	30.0
56	15.68	0.7614045143127441		False	1	0.5	30.0
56	20.64	0.8410992622375488	0.35786718130111694	False	1	0.5	30.0
56	21.6	0.6652094125747681		False	1	0.5	30.0
56	26.0	0.790540337562561		False	1	0.5	30.0
56	27.22	0.8618934154510498		False	1	0.5	30.0
56	32.18	0.9794725775718689	0.8096126317977905	False	1	0.5	30.0
56	36.1	0.4841231107711792		False	1	0.5	30.0
56	40.26	0.7741532325744629		False	1	0.5	30.0
56	43.14	0.8426941633224487	0.858096182346344	True	1	0.5	30.0
56	49.3	0.34316903352737427		False	1	0.5	30.0
56	54.17	0.4850746989250183		False	1	0.5	30.0
56	58.33	0.7686226963996887		False	1	0.5	30.0
56	59.29	0.8171352744102478		False	1	0.5	30.0
56	64.01	0.9549956917762756	0.9189769625663757	False	1	0.5	30.0
56	66.57	0.6478453874588013		False	1	0.5	30.0
56	67.77	0.7655853033065796	0.3547027111053467	False	1	0.5	30.0
56	69.05	0.5286225080490112		False	1	0.5	30.0
56	76.57	0.8020555377006531		False	1	0.5	30.0
56	77.61	0.8875216245651245	1.0632081031799316	True	1	0.5	30.0
56	85.79	0.18321263790130615		False	1	0.5	30.0
58	100.31	0.5422351360321045		False	1	0.5	30.0
58	102.19	0.7603757381439209		False	1	0.5	30.0
58	103.79	0.871632993221283	0.7790024876594543	False	1	0.5	30.0
58	107.14	0.4220283627510071		False	1	0.5	30.0
58	109.06	0.9232226610183716	1.0557887554168701	True	1	0.5	30.0
58	109.62	0.8438009023666382		False	1	0.5	30.0
58	114.1	0.36862820386886597		False	1	0.5	30.0
58	116.18	0.9248189926147461		False	1	0.5	30.0
58	117.86	0.9427889585494995	1.0312514305114746	False	1	0.5	30.0
58	119.62	0.48569828271865845		False	1	0.5	30.0
59	123.06	0.8789188861846924		False	1	0.5	30.0
59	126.98	0.8938411474227905	0.32203006744384766	False	1	0.5	30.0
59	129.98	0.586733341217041		False	1	0.5	30.0
59	130.9	0.5960474014282227	0.43503767251968384	False	1	0.5	30.0
59	131.54	0.17032378911972046		False	1	0.5	30.0
59	132.5	0.6129776835441589		False	1	0.5	30.0
59	134.1	0.9761545658111572	1.0750120282173157	True	1	0.5	30.0
59	137.04	0.7438607811927795		False	1	0.5	30.0
59	142.72	0.7438607811927795	0.03688746690750122	False	1	0.5	30.0
59	143.36	0.7069733142852783		False	1	0.5	30.0
59	145.32	0.7130390405654907	0.6270320415496826	False	1	0.5	30.0
59	146.88	0.09207272529602051		False	1	0.5	30.0
59	148.52	0.8831236362457275	0.791050910949707	False	1	0.5	30.0
60	151.28	0.668486475944519	0.36695003509521484	False	1	0.5	30.0
60	153.92	0.35345369577407837		False	1	0.5	30.0
60	156.24	0.3015364408493042		False	1	0.5	30.0
60	159.84	0.8174424767494202	0.5877025127410889	True	1	0.5	30.0
60	163.32	0.7456459999084473		False	1	0.5	30.0
61	171.36	0.7684044241905212	0.24492353200912476	False	1	0.5	30.0
61	172.6	0.6884433031082153		False	1	0.5	30.0
61	179.92	0.5234808921813965		False	1	0.5	30.0
61	183.24	0.869602382183075	0.5567662715911865	True	1	0.5	30.0
61	184.68	0.6589576005935669		False	1	0.5	30.0
61	185.24	0.8140050172805786		False	1	0.5	30.0
61	186.4	0.8799422979354858	0.39377981424331665	False	1	0.5	30.0
61	186.96	0.7997502684593201		False	1	0.5	30.0
61	187.36	0.7071471810340881		False	1	0.5	30.0
62	192.69	0.776199221611023	0.2383882999420166	False	1	0.5	30.0
62	193.05	0.5378109216690063		False	1	0.5	30.0
62	195.41	0.7751405239105225		False	1	0.5	30.0
62	196.25	0.8992671370506287	0.5499218106269836	True	1	0.5	30.0
62	199.69	0.7108015418052673		False	1	0.5	30.0
62	200.97	0.7945789098739624		False	1	0.5	30.0
62	202.09	0.8100730180740356	0.2636505365371704	False	1	0.5	30.0
62	204.45	0.6456939578056335		False	1	0.5	30.0
62	205.09	0.8193583488464355	0.173664391040802	False	1	0.5	30.0
63	213.21	0.7605746984481812		False	1	0.5	30.0
63	217.13	0.7948295474052429	0.32710886001586914	False	1	0.5	30.0
63	219.77	0.5019755363464355		False	1	0.5	30.0
63	221.93	0.926211953163147	0.9683939218521118	True	1	0.5	30.0
63	225.53	0.38862907886505127		False	1	0.5	30.0
63	228.17	0.3820544481277466		False	1	0.5	30.0
