scene_id	onset	block_distance	depth	is_peak	w	tau_depth	min_spacing
40	11.2	0.7622029185295105	0.10372364521026611	False	1	0.5	30.0
40	14.12	0.6584792733192444		False	1	0.5	30.0
41	26.65	0.6112511157989502		False	1	0.5	30.0
41	29.93	0.8088278770446777		False	1	0.5	30.0
41	30.73	0.8193755745887756	0.3117462992668152	False	1	0.5	30.0
41	33.37	0.7157537341117859		False	1	0.5	30.0
41	38.25	0.8180900812149048		False	1	0.5	30.0
41	42.25	0.9099298715591431	0.4315332770347595	False	1	0.5	30.0
41	42.65	0.6725727319717407		False	1	0.5	30.0
41	45.69	0.7235678434371948	0.41110390424728394	False	1	0.5	30.0
41	45.93	0.628748893737793		False	1	0.5	30.0
41	46.69	0.363459050655365		False	1	0.5	30.0
41	47.29	0.8769983053207397	0.7326568961143494	True	1	0.5	30.0
41	49.13	0.6578806638717651		False	1	0.5	30.0
41	50.89	1.040992021560669	1.0881601572036743	False	1	0.5	30.0
41	54.97	0.877772331237793		False	1	0.5	30.0
41	56.1	0.33594322204589844		False	1	0.5	30.0
41	56.5	0.5936341881752014		False	1	0.5	30.0
41	58.42	0.81763756275177	0.7488480806350708	False	1	0.5	30.0
41	59.38	0.5643571615219116		False	1	0.5	30.0
41	60.5	0.5504838228225708		False	1	0.5	30.0
41	63.38	0.8947599530220032	0.9442910552024841	False	1	0.5	30.0
41	64.26	0.8354429006576538		False	1	0.5	30.0
41	66.42	0.5156170129776001		False	1	0.5	30.0
41	68.58	0.2947450280189514		False	1	0.5	30.0
41	72.98	0.7673580646514893		False	1	0.5	30.0
41	77.94	0.7941959500312805		False	1	0.5	30.0
41	79.94	0.86583012342453	1.4369152188301086	True	1	0.5	30.0
41	81.36	0.0		False	1	0.5	30.0
41	81.68	0.49134308099746704		False	1	0.5	30.0
41	82.04	0.8814813494682312	0.9076613783836365	False	1	0.5	30.0
41	88.56	0.8553013205528259		False	1	0.5	30.0
41	89.0	0.9214616417884827	0.23681533336639404	False	1	0.5	30.0
41	89.96	0.8639482259750366		False	1	0.5	30.0
41	91.96	0.8473970890045166		False	1	0.5	30.0
41	98.04	0.7508066296577454		False	1	0.5	30.0
41	99.8	0.9611983299255371	0.5125723481178284	False	1	0.5	30.0
41	100.44	0.6590176820755005		False	1	0.5	30.0
41	103.24	0.6657695770263672		False	1	0.5	30.0
41	106.2	0.845784068107605	0.32215046882629395	False	1	0.5	30.0
41	107.01	0.7103999853134155		False	1	0.5	30.0
41	108.13	0.7402793169021606	0.6988638043403625	False	1	0.5	30.0
41	113.57	0.5162601470947266		False	1	0.5	30.0
41	114.53	0.07129484415054321		False	1	0.5	30.0
41	116.13	0.3756210207939148		False	1	0.5	30.0
41	121.21	0.9352397918701172	1.3918724060058594	True	1	0.5	30.0
41	123.81	0.4073123335838318		False	1	0.5	30.0
41	128.45	0.5918754935264587		False	1	0.5	30.0
41	129.65	0.7379521131515503	0.3306397795677185	False	1	0.5	30.0
42	137.73	0.695519745349884		False	1	0.5	30.0
42	139.31	0.8812156319618225	0.7579604387283325	False	1	0.5	30.0
42	140.83	0.30895107984542847		False	1	0.5	30.0
42	142.27	0.8798732161521912		False	1	0.5	30.0
42	143.23	0.9165879487991333	0.8034501671791077	True	1	0.5	30.0
42	143.91	0.7207746505737305		False	1	0.5	30.0
42	146.11	0.7717542052268982		False	1	0.5	30.0
42	148.27	0.8762730360031128	0.5629305839538574	False	1	0.5	30.0
42	153.31	0.6452866792678833		False	1	0.5	30.0
42	154.51	0.4688408374786377		False	1	0.5	30.0
43	158.27	0.5494617223739624	0.4410820007324219	False	1	0.5	30.0
43	158.79	0.10837972164154053		False	1	0.5	30.0
43	159.95	0.9280707240104675	0.819691002368927	True	1	0.5	30.0
44	168.36	0.41303980350494385		False	1	0.5	30.0
44	170.84	0.9215068817138672		False	1	0.5	30.0
44	178.6	0.9368293285369873	0.8137967586517334	True	1	0.5	30.0
44	181.04	0.6468220949172974		False	1	0.5	30.0
44	187.88	0.7402505874633789	0.18214279413223267	False	1	0.5	30.0
44	188.84	0.6515362858772278		False	1	0.5	30.0
44	189.4	0.8293164372444153	0.39169806241989136	False	1	0.5	30.0
44	190.92	0.6153985261917114		False	1	0.5	30.0
44	191.64	0.7284491062164307	0.4934149384498596	False	1	0.5	30.0
44	192.2	0.6542495489120483		False	1	0.5	30.0
44	194.12	0.6229392290115356		False	1	0.5	30.0
44	194.56	0.3480847477912903		False	1	0.5	30.0
44	196.66	0.611659586429596	0.3606017231941223	False	1	0.5	30.0
44	199.66	0.5146327018737793		False	1	0.5	30.0
44	200.5	0.7212897539138794		False	1	0.5	30.0
44	203.22	0.7651667594909668		False	1	0.5	30.0
44	209.86	0.9535377025604248	1.34872567653656	True	1	0.5	30.0
44	212.66	0.9119117259979248		False	1	0.5	30.0
44	218.02	0.043717026710510254		False	1	0.5	30.0
44	220.02	0.8756231665611267	0.8817688226699829	False	1	0.5	30.0
44	232.12	0.8257604837417603		False	1	0.5	30.0
45	234.8	0.8739675283432007	0.08414530754089355	False	1	0.5	30.0
45	239.36	0.7898222208023071		False	1	0.5	30.0
45	241.24	0.8370761871337891	0.7947285771369934	False	1	0.5	30.0
45	241.84	0.08960157632827759		False	1	0.5	30.0
45	245.92	0.8411860466003418	0.808697521686554	False	1	0.5	30.0
45	246.88	0.784072995185852		False	1	0.5	30.0
45	248.16	0.8837254047393799		False	1	0.5	30.0
45	250.88	0.8939359188079834	0.5472569465637207	False	1	0.5	30.0
45	251.28	0.8743419647216797		False	1	0.5	30.0
45	255.39	0.45654189586639404		False	1	0.5	30.0
45	257.83	0.6744347810745239	0.4845424294471741	False	1	0.5	30.0
45	261.47	0.5153241753578186		False	1	0.5	30.0
45	261.91	0.40778523683547974		False	1	0.5	30.0
45	265.27	0.5961543321609497		False	1	0.5	30.0
45	268.07	0.7951957583427429	0.9124852418899536	True	1	0.5	30.0
45	269.35	0.2701210379600525		False	1	0.5	30.0
45	273.67	0.8062793612480164		False	1	0.5	30.0
45	274.43	1.0810672044754028	0.8109461665153503	False	1	0.5	30.0
46	285.02	0.08113205432891846		False	1	0.5	30.0
46	287.82	0.6908004879951477		False	1	0.5	30.0
46	288.7	0.8014735579490662	1.325193703174591	True	1	0.5	30.0
46	291.5	0.1966213583946228		False	1	0.5	30.0
46	292.46	0.6970738172531128		False	1	0.5	30.0
46	297.98	0.8103142976760864	0.801666259765625	False	1	0.5	30.0
46	298.86	0.622340977191925		False	1	0.5	30.0
46	300.22	0.9100358486175537	0.541153609752655	False	1	0.5	30.0
46	304.9	0.8570734262466431		False	1	0.5	30.0
46	308.13	0.6565771102905273		False	1	0.5	30.0
46	309.21	0.8449597358703613	0.7325973510742188	False	1	0.5	30.0
46	313.05	0.7602220177650452		False	1	0.5	30.0
46	314.33	0.30074501037597656		False	1	0.5	30.0
46	315.77	0.6818071603775024		False	1	0.5	30.0
46	316.25	0.7313848733901978	0.47277307510375977	False	1	0.5	30.0
46	316.89	0.6892516613006592		False	1	0.5	30.0
46	318.25	0.8318995237350464	0.42391109466552734	False	1	0.5	30.0
46	321.69	0.5506362915039062		False	1	0.5	30.0
46	325.29	0.8896634578704834	0.6442365646362305	True	1	0.5	30.0
46	327.61	0.8161078095436096		False	1	0.5	30.0
46	330.81	0.5844540596008301		False	1	0.5	30.0
46	337.46	0.7395597696304321	0.6359724402427673	False	1	0.5	30.0
46	338.3	0.532436728477478		False	1	0.5	30.0
46	338.94	0.25869303941726685		False	1	0.5	30.0
47	355.18	0.8493142127990723	0.6026191115379333	True	1	0.5	30.0
47	357.74	0.24669510126113892		False	1	0.5	30.0
47	358.94	0.39254385232925415	0.21831941604614258	False	1	0.5	30.0
47	359.9	0.3200731873512268		False	1	0.5	30.0
48	368.71	0.5935724377632141		False	1	0.5	30.0
48	370.15	0.6846681237220764		False	1	0.5	30.0
48	372.87	0.9248374104499817	0.6880131363868713	True	1	0.5	30.0
48	374.23	0.5680892467498779		False	1	0.5	30.0
48	377.83	0.8253806233406067	0.3383179306983948	False	1	0.5	30.0
48	379.51	0.7443540692329407		False	1	0.5	30.0
48	380.47	0.7697027921676636	0.298981249332428	False	1	0.5	30.0
48	381.59	0.4960702657699585		False	1	0.5	30.0
48	382.31	0.7346905469894409		False	1	0.5	30.0
48	384.87	0.8647733330726624	0.7493718862533569	False	1	0.5	30.0
48	385.63	0.7342723608016968		False	1	0.5	30.0
48	386.39	0.5147397518157959		False	1	0.5	30.0
48	388.96	0.4841045141220093		False	1	0.5	30.0
48	390.4	0.9426462054252625	0.5652862787246704	False	1	0.5	30.0
48	393.28	0.8359016180038452		False	1	0.5	30.0
48	395.84	0.8382917046546936	0.6693069934844971	False	1	0.5	30.0
48	399.2	0.792783796787262		False	1	0.5	30.0
48	400.6	0.6956775188446045		False	1	0.5	30.0
48	402.88	0.17137479782104492		False	1	0.5	30.0
48	404.0	0.5496971607208252		False	1	0.5	30.0
48	407.2	0.8240894675254822	1.3809065222740173	True	1	0.5	30.0
48	408.8	0.4196639657020569		False	1	0.5	30.0
48	410.08	0.0958976149559021		False	1	0.5	30.0
48	410.8	0.5242171287536621		False	1	0.5	30.0
48	412.16	0.7017064094543457	1.2432597875595093	False	1	0.5	30.0
