scene_id	onset	block_distance	depth	is_peak	w	tau_depth	min_spacing
43	10.0	0.8462697267532349	0.16607552766799927	False	1	0.5	30.0
43	12.28	0.6801941990852356		False	1	0.5	30.0
43	13.44	0.7857411503791809	0.2613319754600525	False	1	0.5	30.0
43	14.24	0.755126953125		False	1	0.5	30.0
43	17.84	0.6299561262130737		False	1	0.5	30.0
43	18.56	0.7606561183929443	0.5339035391807556	False	1	0.5	30.0
43	19.76	0.3574525713920593		False	1	0.5	30.0
43	20.88	0.8470300436019897	0.9535197615623474	True	1	0.5	30.0
43	24.0	0.38308775424957275		False	1	0.5	30.0
43	25.92	0.845892071723938		False	1	0.5	30.0
43	27.92	0.9203576445579529	0.8287858963012695	False	1	0.5	30.0
43	29.19	0.6288416385650635		False	1	0.5	30.0
44	39.99	0.4859113097190857		False	1	0.5	30.0
44	46.23	0.5038774013519287		False	1	0.5	30.0
44	48.63	0.873075008392334	0.5340033173561096	True	1	0.5	30.0
44	52.07	0.7262353897094727		False	1	0.5	30.0
44	53.03	0.7546852827072144	0.783135175704956	False	1	0.5	30.0
44	53.63	0.0		False	1	0.5	30.0
44	54.15	0.8379309773445129	1.156588613986969	False	1	0.5	30.0
44	56.63	0.5192733407020569		False	1	0.5	30.0
44	58.94	0.8376319408416748		False	1	0.5	30.0
44	61.26	0.914661705493927	0.8405125737190247	False	1	0.5	30.0
44	63.34	0.46953749656677246		False	1	0.5	30.0
44	65.02	0.793433427810669	1.1173293590545654	False	1	0.5	30.0
44	65.66	0.0		False	1	0.5	30.0
44	66.14	0.7738301753997803	1.117108166217804	False	1	0.5	30.0
44	69.5	0.6809482574462891		False	1	0.5	30.0
44	71.5	0.4305521845817566		False	1	0.5	30.0
44	73.9	0.9186083078384399	1.2819990515708923	False	1	0.5	30.0
44	74.62	0.6972060203552246		False	1	0.5	30.0
44	75.26	0.4972430467605591		False	1	0.5	30.0
44	78.7	0.12466537952423096		False	1	0.5	30.0
44	79.22	0.754554808139801		False	1	0.5	30.0
44	80.38	0.8020343780517578	1.3568693399429321	True	1	0.5	30.0
44	81.02	0.12253403663635254		False	1	0.5	30.0
44	82.62	0.7487183213233948		False	1	0.5	30.0
44	87.0	0.7797248363494873	0.754008412361145	False	1	0.5	30.0
44	89.8	0.682907223701477		False	1	0.5	30.0
46	114.76	0.6373378038406372		False	1	0.5	30.0
46	118.93	0.8645346164703369	0.26486825942993164	False	1	0.5	30.0
46	119.61	0.826863169670105		False	1	0.5	30.0
46	121.41	0.9874038100242615	0.5478209853172302	False	1	0.5	30.0
46	124.85	0.6001234650611877		False	1	0.5	30.0
46	126.29	0.8910294771194458	1.000645935535431	False	1	0.5	30.0
46	128.85	0.18128955364227295		False	1	0.5	30.0
46	130.13	0.9299874901771545	1.573938012123108	True	1	0.5	30.0
46	130.89	0.2443910837173462		False	1	0.5	30.0
46	132.57	0.10474741458892822		False	1	0.5	30.0
46	133.61	0.19983404874801636	0.09508663415908813	False	1	0.5	30.0
50	155.39	0.729556679725647	0.5270715355873108	False	1	0.5	30.0
50	157.67	0.20248514413833618		False	1	0.5	30.0
50	159.51	0.7615569829940796	0.5590718388557434	True	1	0.5	30.0
52	169.47	0.8585567474365234	0.37947267293930054	False	1	0.5	30.0
52	169.95	0.6799845695495605		False	1	0.5	30.0
52	171.95	0.4790840744972229		False	1	0.5	30.0
52	174.91	0.8432057499885559	0.6956275701522827	False	1	0.5	30.0
52	179.39	0.5291144847869873		False	1	0.5	30.0
52	181.43	0.5116998553276062		False	1	0.5	30.0
52	182.19	0.8158642649650574		False	1	0.5	30.0
52	184.07	0.8365652561187744	0.9762903451919556	True	1	0.5	30.0
52	186.67	0.18514031171798706		False	1	0.5	30.0
52	191.39	0.9006822109222412	0.8089103102684021	False	1	0.5	30.0
52	195.23	0.8073137998580933		False	1	0.5	30.0
55	215.34	0.7845143675804138	0.45492440462112427	False	1	0.5	30.0
55	220.14	0.32958996295928955		False	1	0.5	30.0
55	225.58	0.7442875504493713	0.4593702554702759	False	1	0.5	30.0
55	228.62	0.6996148824691772		False	1	0.5	30.0
55	233.59	0.8283522129058838		False	1	0.5	30.0
55	237.19	0.8839166164398193	0.3249703049659729	False	1	0.5	30.0
55	237.75	0.7858640551567078		False	1	0.5	30.0
55	238.79	0.7432480454444885		False	1	0.5	30.0
55	241.91	0.8935190439224243	0.8145961165428162	True	1	0.5	30.0
55	244.63	0.8346990942955017		False	1	0.5	30.0
55	247.51	0.4425973892211914		False	1	0.5	30.0
55	250.75	0.22919392585754395		False	1	0.5	30.0
55	253.83	0.6554821729660034		False	1	0.5	30.0
55	254.71	0.7247543334960938		False	1	0.5	30.0
55	257.99	0.8305304050445557	0.7977548837661743	False	1	0.5	30.0
55	260.97	0.6341120004653931		False	1	0.5	30.0
55	263.01	0.7691078186035156	0.17508387565612793	False	1	0.5	30.0
55	264.65	0.7290197610855103		False	1	0.5	30.0
55	266.01	0.8036865592002869	0.1693934202194214	False	1	0.5	30.0
55	269.13	0.7089599370956421		False	1	0.5	30.0
56	277.49	0.6237877607345581		False	1	0.5	30.0
56	278.97	0.8765313625335693	0.2873413562774658	False	1	0.5	30.0
56	284.77	0.8419336080551147		False	1	0.5	30.0
56	287.57	0.8942251801490784	0.10664862394332886	False	1	0.5	30.0
56	289.33	0.8398681282997131		False	1	0.5	30.0
57	296.57	0.297523558139801		False	1	0.5	30.0
57	298.45	0.45822572708129883	0.5447323322296143	False	1	0.5	30.0
57	301.01	0.3954113721847534		False	1	0.5	30.0
57	301.69	0.07419556379318237		False	1	0.5	30.0
57	303.01	0.8662573099136353	1.3003167510032654	True	1	0.5	30.0
57	303.41	0.7454580068588257		False	1	0.5	30.0
57	306.57	0.4303070306777954		False	1	0.5	30.0
57	307.81	0.35800230503082275		False	1	0.5	30.0
57	311.57	0.6166200637817383		False	1	0.5	30.0
57	315.73	0.8016337752342224	0.4731154441833496	False	1	0.5	30.0
