scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	3.52	3.92	Okay.	Rachel	high	qa_review_resolved_ct_support	1.0	dialogue	False	True	Rachel | Chandler | Ross | Phoebe		Rachel	True	speaker_offscreen	Speaker agrees with available community-transcript mapping. | QA resolved prior review with community-transcript support.	okay	Rachel	Rachel	present	char_tracker_stage05	ross	absent	0.0		low	speaker_offscreen
1	2	3.92	6.08	Hey, does everybody hate these shoes?	Rachel	high	qa_review_resolved_ct_support	1.0	dialogue	False	True	Rachel | Chandler | Ross | Phoebe	Rachel	Chandler	True	speaker_offscreen	Speaker agrees with available community-transcript mapping. | QA resolved prior review with community-transcript support.	(running in from her bedroom, wearing only a towel) Okay. Hey. Umm. Does everybody hate these shoes?	Rachel	Rachel	present	char_tracker_stage05	ross	absent	0.0		low	speaker_offscreen
1	3	6.08	6.72	Oh, yeah.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Chandler | Ross | Phoebe	Rachel	Chandler	False		Speaker agrees with available community-transcript mapping.	oh yeah	Chandler	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0		high	
1	4	6.72	7.52	But don't worry.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Chandler | Ross | Phoebe	Chandler	Chandler	False		Speaker agrees with available community-transcript mapping.	Oh yeah, but don't worry	Chandler	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0		high	
1	5	7.52	10.72	I don't think anybody's gonna focus on that as long as you're wearing that towel dress.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Chandler | Ross | Phoebe	Chandler	Rachel	False		Speaker agrees with available community-transcript mapping.	Oh yeah, but don't worry. I don't think anybody's gonna focus on that as long as you're wearing that towel dress.	Chandler	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0		high	
1	6	12.72	13.36	Tell him.	Rachel	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Chandler | Ross | Phoebe	Chandler	Ross	False		Speaker agrees with available community-transcript mapping.	(to Ross) Tell him.	Rachel	Rachel	present	char_tracker_stage05	chandler|rachel|ross	present	1.0		high	
1	7	13.76	16.08	It's her first day at this new job.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Chandler | Ross | Phoebe	Rachel	Ross	False		Speaker agrees with available community-transcript mapping.	It's her first day at this new job	Ross	Ross	present	char_tracker_stage05	chandler|ross	present	1.0		high	
1	8	16.16	18.16	You're not supposed to start with her.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Chandler | Ross | Phoebe	Ross	Chandler	False		Speaker agrees with available community-transcript mapping.	(to Chandler) It's her first day at this new job. You're not supposed to start with her!	Ross	Ross	present	char_tracker_stage05	ross	present	1.0		high	
1	9	18.96	20.64	All right, I suppose I can wait a day.	Chandler	high	community_transcript_match	1.0	dialogue	False	True	Rachel | Chandler | Ross | Phoebe	Ross	Chandler	False		Speaker agrees with available community-transcript mapping.	All right, I suppose I can wait a day. Hey, what are you doing Friday?	Chandler	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0		high	
1	10	22.72	24.0	Hey, what are you doing Friday?	Chandler	high	qa_review_resolved_ct_support	1.0	dialogue	False	True	Rachel | Chandler | Ross | Phoebe	Chandler	Ross	True	speaker_offscreen	Speaker agrees with available community-transcript mapping. | QA resolved prior review with community-transcript support.	Hey, what are you doing Friday	Chandler	Chandler	present	char_tracker_stage05	ross	absent	0.0		low	speaker_offscreen
