scene_id	scene_desc	start	end	shot_ids
1	A Street: Monica and Phoebe are walking to a newsstand.	1.44	24.16	2,3,4,5,6,7,8
2	The guy walks past them	24.40	24.88	8
3	The guy walks on	26.48	31.84	8,9,10
6	Hospital, the guy is in a coma and Mon and Phoebe are visiting.	47.58	120.69	16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,34
7	Monica and Rachel's, Monica and Phoebe are telling everyone about their coma guy.	126.61	151.95	35,36,37,38,39,40,41,43,44
8	Everyone has settled down to watch, except Chandler	151.95	196.17	44,45,46,48,49,50,52,53,54,55
9	Rachel opens the door to Paolo	198.57	244.11	57,58,60,61,62,63,66,67,68,69
10	Time lapse. Everybody’s still watching Nora Bing on Jay Leno.	249.23	284.89	70,71,72,73,74,75,76,78,79,80
11	The gang turn to look at Chandler	285.37	304.15	81,83,84
12	The Hospital, it's a montage of Monica and Phoebe's visit to the hospital with My Guy playing in the background.  It starts with Monica reading a newspaper to him.	304.87	344.77	84,85,86,88,90
13	Next is a shot of them dragging an enormous plant into the room, then Monica knitting a sweater, then Phoebe singing, then Phoebe shaving him and chatting to Monica	345.49	352.85	91
14	A Mexican Restaurant, Monica, Phoebe, Joey, Chandler and his mom are there.	361.97	408.01	93,94,95,96,97,98,99,100,102,103,104,106
15	Enter Rachel and Paolo. They are both somewhat flustered	408.01	415.65	106,107,108
16	Time lapse. Ross is now clearly drunk. He is holding up a shot glass to his eye like a jeweler’s eye.	422.13	424.05	108
17	Rachel feeds something to Paolo. He eats it and licks her hand	435.63	460.41	110,112,114,115,116,118
18	Cut to Mrs. Bing on the telephone.	463.85	465.93	119
19	Ross emerges from a toilet marked 'Chicas'	468.33	561.28	120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
22	Enter Joey	566.48	582.92	138,141
23	Chandler and Joey's, the next morning. Joey is getting the door in his dressing gown—it's Ross.	593.08	603.28	143,144,145,146
24	Ross drags Joey into the hall and slams the door	603.28	625.26	146,147,148,152,153,154
25	Chandler opens the door and startles them. He picks up the paper	628.62	688.38	154,155,157,158,159,160,161,162,163,164,165,166,168,169
26	Monica and Rachel's door opens and Rachel and Paolo emerge	690.78	701.82	170,171,173
