scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's. Ross is not present. Phoebe is looking out the big window.	6.16	20.56	2,3,4
2	Ross enters.	23.68	26.32	5
3	A monkey jumps on to his shoulder.	29.82	74.96	7,8,9,10,11,12,14,15,17,18,19,20,21,22,23
5	Central Perk, Phoebe is getting ready to sing. Joey is not there.	84.40	98.06	25,26,28,29
6	Enter Joey	98.06	213.70	29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,48,49,50,55
7	Cut to later. Everyone is totally depressed by now.	221.06	243.80	58,63
8	Over the sound of Phoebe singing we hear two scientists, Max and David, having a noisy discussion	243.80	322.22	63,64,65,66,67,68,69,70,71,72,73,74,75,77,80
9	Monica and Rachel's, everyone except Joey is decorating for Christmas.	328.18	415.89	81,82,83,85,86,87,88,89,90,92,93,94,95,96,97,98,99,101,102,103,104,105,106,108
10	Joey enters, his shoes have bells on, which jingle as he walks. He is wearing a long coat.	416.37	417.57	108
11	He removes the coat to reveal an elf costume	426.85	437.93	110,111,112,113
12	Marcel knocks over some kitchen tools	440.72	483.66	115,117,118,119,120,121,122,123
13	Max and David's lab, David is explaining something to Phoebe with the aid of a whiteboard.	490.70	586.38	125,126,127,128,129,132,133,135,136,137,138,139,140,142,143,144,145,146,147,148,149,150,151,152
15	Central Perk, everyone is there.	603.26	703.70	155,156,157,158,159,161,162,163,164,165,166,167,168,169,170,171,172,173,174,176,177,178,179,180,181,182,183,185,186
16	Max runs in	708.02	732.47	188,189,190,191,192,193,194,195,196
