scene_id	scene_desc	start	end	shot_ids
24	Carol takes off her jacket, her pregnant belly is exposed.	1.36	6.16	1
26	Monica and Rachel's, the girls are holding their boyfriend bonfire.	13.12	73.18	3,4,5,6,8,9,10,11,12,14
27	They toss more things into the bonfire. Monica sees something in the bonfire.	77.90	92.46	15,16,17,18
29	Central Perk, Chandler and Joey are there. Chandler is preparing to dump Janice again.	98.06	109.18	19,20,21
30	Janice enters.	111.90	123.64	22,23,24
31	Janice kisses Joey all over. Chandler smiles.	129.64	149.86	26,30
32	The Chinese Restaurant The chef is cooking and tossing shrimp in the air. Ross catches one in his mouth and starts to wave his hand in front of it because it's too hot. Everybody applauds as the chef leaves.	152.02	160.82	30,31,32
33	Ross is watching Carol and Susan and not listening to Kristin	160.82	175.55	32,33,34,35
34	Kristin is talking while Ross is not even listening. He continues looking at Carol's sadness.	176.03	202.30	35,37,39
35	Ross realizes Kristin was expecting him to laugh, so he starts to laugh hysterically.	202.30	256.51	39,40,41,42,43,44,45,46,47
36	Monica and Rachel's, firemen are there to handle the bonfire that got out of control. Note: I changed the firemens' numbers in which they appear because in the uncut episode some of them appear earlier than they do in the edited version.	260.27	325.67	48,49,50,51,53,54,55,56,58,59,61
37	Central Perk.	330.07	444.59	63,64,67,68,70,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
38	She kisses him passionately,then leaves.	452.19	452.91	88
40	The Chinese Restaurant, Ross and Carol are talking. Kristin is not there.	462.28	590.57	91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
41	They kiss.	598.81	633.58	109,110,111,112,113,114
42	A beautiful woman walks by Ross, he stares at her.	637.83	638.31	116,117
44	Monica and Rachel's, The girls are talking with the firemen.	651.67	690.98	117,118,119,120,121
45	The girls return their hats back	692.82	716.35	122,123
46	Out in the hall, the firemen are talking.	718.11	724.49	123,124,125
