scene_id	scene_desc	start	end	shot_ids
1	The hospital, Ross, Rachel, Chandler, Joey, and Monica are in the waiting room, waiting for Carol and Susan to arrive.	0.96	2.52	2
28	Carol's room, Rachel and Dr. Franzblau are there with her.	2.52	11.96	2,3
32	Lydia's Room, Joey is helping her deliver.	11.96	14.44	3
34	The Waiting Room, Monica is on the phone with her mother, Chandler is standing behind her.	14.44	20.56	3,4
35	Monica sees a woman pass by with a baby, puts the phone to her chest, and starts to cry. Chandler takes the phone, makes a noise in it resembling static, and hangs up. Joey enters.	34.70	47.10	7,8,9,10
36	The Waiting Room, Rachel and Dr. Franzblau have gone to get coffee.	47.18	109.50	10,11,12,13,15,16,17,18,19
37	The Hall Outside Lydia's Room, Joey is walking up to Lydia's room with balloons, but before he enters he sees that the baby's father has arrived. He listens at the door.	119.38	153.87	21,22,23,25,26,27
39	The Broom Closet, Ross is trying to open the door with a credit card, with no success.	178.81	259.97	31,32,33,34,35,36,37,38,39,41,42,43,44,45,47
40	Carol's Room, she is ready to give birth. Everyone is there except for Phoebe, Ross, and Susan, who are in the broom closet.	263.16	280.84	49,50,51,52
41	Carol suddenly screams in pain and grabs Chandler by the shirt.	280.84	299.36	52,54,55,56,57,58,59
42	The Broom Closet, Ross has used a broom to open the air vent in the ceiling. Phoebe is wearing a janitor's uniform, ready to go up in the vent.	303.84	326.54	61,62,63,64
43	Ross and Susan lift Phoebe up into the vent.	326.54	337.94	64,65
44	A janitor opens the closet door from the outside.	341.94	343.78	66,67
45	Ross and Susan run to the delivery room, leaving Phoebe dangling from the vent.	347.22	349.71	68
46	Carol's Room, Ross and Susan rush in.	356.03	380.03	69,70,71,72,74,75,76
47	Everyone heads for the door.	380.03	455.44	76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
49	The Delivery Room, Carol is holding the infant.	455.60	481.67	93,94,95,96,97
50	Monica opens the door.	481.91	491.23	97,98
51	The whole gang enters.	492.51	526.26	98,99,100,101,102,103,104,105,106
52	Monica holds Ben.	526.82	548.39	106,108
54	The Hospital, the camera is placed as though it were Ben's eyes.	553.11	587.04	109
55	Chandler comes into the picture.	589.36	593.30	109
56	The rest of the group come into the picture.	602.98	630.88	109
57	long moment of silence	639.12	646.01	109
58	They all leave but Ross, but they all come back a few seconds later. They make faces at the baby.	678.20	679.88	109
