scene_id	scene_desc	start	end	shot_ids
1	Central Perk, Rachel is serving Joey, Ross, and Monica their drinks.	2.80	24.08	1,2,3
4	Chandler's job, Chandler is typing data into his computer, he keeps typing even while taking a drink of coffee with one hand. One of his co-workers walks by.	41.05	68.84	6,7,8,9,10
5	Central Perk, everyone is there but Chandler. Phoebe runs in, excitedly.	76.44	83.73	11,13
6	Chandler comes in.	83.81	135.99	13,14,16,18,19,20,21,22,23,24,25,26,27
7	Everyone looks at him, confused.	136.28	210.12	27,28,29,30,31,32,34,35,36,37,38,39,40,41
8	Monica and Rachel's, Everybody is there, minus Chandler, watching a Pogo (?) game on TV.	210.12	217.24	41,42
9	Chandler walks in, wearing a suit.	223.03	259.39	46,47,48,50,51,52,53,54,55
10	Monica enters, excited.	262.03	387.22	57,58,60,61,62,63,64,66,67,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,85,86,87,89,90
11	Ross's apartment, Marcel is hanging from Celia's hair, and she is screaming, trying to get him off.	387.22	398.56	90,91,92,93
12	Monica and Rachel's, everyone is there but Ross and Chandler. Monica is making food, and having everyone try it.	406.08	425.45	95,96,97,98,99
13	Chandler kicks the door closed, angrily. His clothes are askew, he looks beat.	431.05	505.50	100,101,102,103,104,105,106,107,108,109,110,111,112,113
14	Phone rings. Monica answers it.	507.02	578.68	113,114,115,116,117,118,119,121,122,123,124,126,128
15	Ross' apartment, Girl, You'll Be A Woman Soon (the original, not that cruddy Urge Overkill version) is playing. Ross and Celia are kissing passionately.	578.68	616.47	128,129,130,131,132,134
16	Chandler and Joey's, Joey and Ross are there, discussing what happened last night.	630.31	702.47	135,136,137,138,139,140,142,143,144,145,146,147,148,149,150
