scene_id	scene_desc	start	end	shot_ids
1	Central Perk, everyone but Phoebe is there.	0.24	2.28	1
26	Central Perk, Monica is alone as Ross, Rachel, Chandler, and Joey enter dejectedly in softball gear.	2.28	36.91	1,2,3,4,5,6,7
27	A street, Phoebe walks up to a homeless person (Lizzie) she knows.	45.55	136.13	9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
29	A Street, Phoebe and Lizzie are at a hot dog vendor.	154.11	161.23	30
30	Phoebe opens the can and reacts.	167.63	168.19	32
31	Central Perk, Phoebe is telling everyone about her discovery.	169.71	170.51	33
32	Phoebe nods.	173.23	188.59	35,36,38,39,40
33	Chandler lights a cigarette.	189.95	217.40	41,43,44,46,47,48,50,51,52,53
34	An awkward silence ensues.	224.76	240.56	58,59,60,61
35	Phoebe spits out her hair.	244.08	249.60	62,63
36	Monica laughs and snorts.	255.92	274.55	66,67,69,70,71
38	Iridium, Monica and Paula are working.	290.39	337.30	77,78,79,80,81,83,85
39	Cental Perk, Joey and Ross are persecuting Chandler about his smoking.	338.90	402.56	86,87,88,89,91,93,94,95,96,97,98,99
41	Monica and Rachel's, everyone except Monica and Joey is watching Lambchop.	408.96	523.80	100,101,102,104,105,106,108,110,111,112,113,114,115,116,118,119,121,122,124,125,126,127,128,131,132,133,134,135,136,137
42	They all gasp and clutch each other.	529.00	603.81	140,141,142,144,145,146,147,149,150,151,152,153,154,155,159,160,161
43	A Restaurant, Monica is breaking the news to Alan.	610.21	625.26	162,163,164,165,166
45	Monica and Rachel's, everyone is mopping around and eating ice cream.	632.70	697.07	167,168,169,170,171,172,173,175,177,179,180,181,183,184,185
