scene_id	scene_desc	start	end	shot_ids
1	Central Perk, everyone is there except Joey.	0.80	3.44	2,3
15	Madison Square Garden, the guys are watching the game.	3.84	16.00	3,4,5,6,7
16	The player shoots and the puck flies off the rink and hits Ross in the face.  Chandler looks concered until he notices...	22.24	27.12	8,9,10
19	An Emergency Room, Chandler and Joey are leading Ross in.	35.90	89.72	11,12,14,15,17,18,19,20,21,22,23,25
20	Monica and Rachel's, the slumber party continues.	91.63	237.33	25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,46,47,48,49,50,51,52,54,55,57,58,59
21	The Emergency Room, Joey is miming hockey pucks kitting foreheads.  Chandler realises it's getting tense and goes to the receptionist again.	237.33	293.64	59,60,61,62,63,64,65,66,67,68,69,70,71
22	Monica and Rachel's, the girls are all out on the balcony.	297.32	355.24	73,74,75,76,77,78,79,80,81,82,83,84,86,87,88,89
23	The scene cuts to Joey struggling to get a snack out of a vending machine	357.16	361.80	89,90,91
24	The scene cuts back to the girls on the balcony.	361.88	369.72	91,92
26	The scene cuts back to the girls on the balcony.	375.32	397.00	94,95,96,97,98,100
28	The scene cuts back to the girls on the balcony.	397.00	408.77	100,101,103,104
29	The Emergency Room.	408.77	485.19	104,105,106,107,108,109,110,111,112,113,114,115,117,118,119
30	Monica and Rachel's, the girls are still out on the balcony.	487.51	564.26	121,122,125,126,127,128,129,130,131,132,133,134,136,138,139,140,141
31	The Emergency Room, Ross is absent.	568.91	651.40	142,143,144,145,146,147,148,149,151
33	Monica and Rachel's, Joey and the girls are playing twister.	658.12	664.84	151,152
34	There's a knock on the door, Chandler opens it, and a man silently hands back the cushion Rachel dropped from the balcony.	672.44	707.22	153,154,155,158,159,161,162,164
35	The phone rings and Chandler answers it.	707.22	735.52	164,165,166,167,168,169,170,171
