scene_id	scene_desc	start	end	shot_ids
1	An Emergency Room, Rachel and Monica enter.  Rachel is limping and leaning on Monica for support.	1.76	2.40	1
5	Monica starts on the form, while Rachel catches her breath and massages her ankle.	2.88	68.75	1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18
6	Central Perk, Chandler, has split up his newspaper so Joey can look at the funnies, while Ross's inappropriate joke at Lamaze class has come back to haunt him.	71.15	149.57	18,19,20,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40
7	Feeling a little better, Ross fetches more coffee.	149.65	168.21	40,41,42,43,44,45,46
8	Joey begins to contemplate his ill fortune.	171.31	172.19	47
9	Joey looks at his friends, thinks a bit more, then realises.	178.43	204.45	49,51,52,53,54,55,57
11	The Hospital, Monica and Rachel are waiting for the doctors to arrive.   They enter and are played by Noah Wyle and George Clooney.	204.45	205.37	57,58
12	They approach the young ladies. Dr. Mitchell consults Ms.Geller's admissions form.	208.97	232.54	59,61,62
13	Monica and Rachel smile back prettily.	234.85	252.69	63,64,65,66,68
14	Monica and Rachel's, everyone but Joey is waiting for Phoebe to arrive for her surprise birthday party.  Rachel and Monica is telling Chandler about Rachel's incident.	252.69	285.07	68,69,70,71,72,73
16	Ross is so startled that he throws his arms up to defend himself. The box takes off, then lands with a squishy thud, its contents oozing out onto the floor. Ross is not pleased.	291.40	311.24	76,78,79,80,81
17	The whole party gathers round as Ross puts the box on the coffee table.	312.52	313.56	81
18	As Ross opens the lid, everybody looks at the mess inside.	318.56	324.72	82,84
19	Phoebe quietly wanders in, to join the tableau.	324.72	359.99	84,85,86,87,88,89,90,91
20	The party falls flat. Chandler tries to think of a witticism, but even he can't help...	363.51	376.50	93,96
22	A Restaurant, Ross is having lunch with his father who is examining his next forkful.	376.50	481.44	96,98,99,100,101,102,103,105,106,107,108,109,110,111,113,114,115,116,117,118,119
23	Ross is so moved by his father's charming story, that he stops eating.	485.60	495.68	120,121,122,123
24	Monica and Rachel's, Monica is just getting off of the intercom and turns off the TV which is still in the SAP mode.	500.64	503.84	125
25	Monica opens the door for Dr. Mitchell and Dr. Geoffrey.	505.12	519.84	126,127,128,129,130
26	Rachel discreetly coughs to warn her.	522.56	542.25	132,133,134,135
27	Rachel joins Monica who is in the kitchen area, opening the wine bottle. Rachel checks that the doctors aren't listening, then lowers her voice anyway.	542.25	553.93	135,136
28	Back at the couch, Dr. Mitchell and Dr. Rosen have concerns of their own.	553.93	578.54	136,137,138,139,141
29	Meanwhile, back at the sink.	578.54	593.03	141,142
30	Rachel brightly limps back across the apartment with glasses of wine for the cute doctors, leaving an open-mouthed Monica in her wake.	593.03	611.11	142,143,144,145,146
31	Rachel tries to hide her alarm, but she squirms in her chair.	615.82	676.82	148,149,151,152,153,154,156,158,160,161,162
32	The doctors don't know what to make of all this.	678.98	692.82	163,164,165,166,167,168
33	Rachel lets her anger show too. Hideously embarrassed, the doctors drain their glasses in the vicious pause which follows. The telephone rings, but the girls just glower at each other, silently daring the other to move first. Finally both guys jump up, and Michael wins.	708.04	712.92	175
