scene_id	scene_desc	start	end	shot_ids
1	Central Perk, Rachel is introducing Phoebe, who is playing her guitar for the crowd.	1.28	12.72	1,3,5
2	applause	13.44	35.58	6,7,8,9
3	The ATM vestibule of a bank, Chandler is inside. The lights go out, and he realizes he is trapped inside.	42.14	60.18	10,15
6	Monica and Rachel's, Monica is on the phone with her mother. Phoebe, Rachel, and Ross are there.	60.18	89.56	15,16,17,18,19,20
7	Monica and Rachel look at Phoebe strangely.	92.42	93.30	22
8	ATM vestibule, Jill Goodacre is on the cellular phone. Chandler's thoughts are in italics.	95.30	145.27	24,25,26,27,28,29,30,31,32,33,34,35
10	Monica's apartment, Joey enters with a menorah, the candles lit.	154.79	188.88	39,40,41,43,44,45,46
11	They all look at the window, grossed out, then flinch in pain.	188.96	194.08	46,47
12	ATM vestibule.	194.08	201.36	47,48,49
13	Chandler smiles at her, she smiles back sweetly.	205.92	206.80	51
14	He continues to smile like an idiot, and she looks frightened.	211.20	219.20	52,53,54
15	Jill's phone rings and she answers it	220.80	265.15	54,55,56,57,58,59,60,61,62,63,64
16	Monica and Rachel's, The phone rings; it's Chandler.	269.71	331.79	65,66,67,68,69,70,71,73,74,75,76,77,78,79,80,81
17	Monica and Rachel's, time has passed. The five are sitting around the coffee table talking.	331.79	416.44	81,82,84,85,86,87,88,91,92,93,94,95,96,97,98,100,101,102,104,105,106
18	Time lapse. Monica opens her refridgerator door which is obviously not working, meaning the light isn't on.	425.72	441.70	109,110,111
19	Cuts over to Ross and Rachel are talking, Joey is on the couch, and Monica and Phoebe are out of the room.	441.70	520.07	111,112,113,114,115,116,117,118,119,120,121,122,124,126,127,128,129,130,131,133,134,135
20	Ross gets up, pleased with himself.	530.95	641.70	137,138,139,140,141,142,143,144,145,146,148,149,150,151,152,153,154,156,157,158,159,160,161
21	ATM vestibule.	646.66	665.61	163,164,165,166,168
22	Monica's apartment, Phoebe is singing.	668.73	709.35	168,169,172,173,174,175,176
23	Monica walks in, starts to go out on the balcony.	713.59	734.19	176,177,178,179,180,181
