scene_id	scene_desc	start	end	shot_ids
1	Central Perk, Rachel is talking to a customer.	3.20	32.61	1,2,4,8
3	Central Perk, Monica enters with some mail.	32.61	94.21	8,9,10,11,12,13,14,16,18,20,22,23,24
4	Monica and Rachel's, Rachel and Ross are eating Chinese.	94.29	187.65	24,25,26,28,29,30,31,32,33,34,35,36,38,39,40,42,43
5	Enter the other four	187.65	251.56	43,44,45,46,47,48,49,50,51,52,53,55,56,57,58,59,60,61,62
6	Joe-G's Pizza, the guys are there.	258.28	324.76	65,66,67,68,69,71,72,73,74,75,78,79,81,82
7	Monica and Rachel's, Rachel is taking care of Marcel and they are watching a soap opera.	324.76	388.89	82,83,84,85,86,87,89,90,91,92,93,94
8	Time lapse. Now everyone but Ross and Phoebe is back at Monica and Rachel's.	390.57	468.32	95,96,97,98,99,100,102,103,104,105,106,107,108,109,110,111,113,114,115,116,117,118
9	They all leave	469.44	470.56	118
10	Cut to a hallway in the building, Monica and Phoebe are knocking on a door. Mr. Heckles emerges.	470.64	503.02	118,120,121,122,123,124,125,126,127,128
11	Cut to Monica and Rachel's.	504.70	601.77	129,130,131,132,133,134,135,136,137,138,139,140,141,142
13	Monica and Rachel's, continued from earlier.	601.77	664.34	142,144,145,146,147,148,149,151,152
14	A knock on the door. Rachel swiftly opens it	664.34	676.74	152,153,154
15	Luisa nods, but then Monica and Phoebe run in	677.62	679.46	155
