scene_id	scene_desc	start	end	shot_ids
28	Rachel walks away	1.68	26.92	1,2,3,4,5,6
29	The Table Store, Joey and Chandler and looking for their new table.	26.92	64.52	6,7,8,9,10,11,13,14,15
30	Monica and Rachel's, Rachel folding and packing clothes in suitcases as Phoebe enters.	75.24	165.80	17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,35,37,38,39,40,41,42,43
32	Chandler and Joey's, Ross, Chandler, Joey, and Monica admiring their new table.	168.92	174.04	44
33	The camera pans back to reveal Joey and Chandler's new foosball table.	174.68	186.60	45,46,47
35	Monica and Rachel's, Rachel is recovering from the shock.	190.12	241.93	49,50,51,53,54,55,56,57
36	Phoebe's and Rachel's lines overlap	241.93	307.84	57,59,60,61,62,63,64,65,66,68,69,70,71,72,73,75
38	Chandler and Joey's, Phoebe is telling everyone how it went across the hall as the foosball game continues.	325.28	390.59	76,77,78,82,83,84,85,86,87,88,89,90,92,93,94,95
39	Monica and Rachel's Balcony, Rachel is throwing Paolo's clothes over the side.	390.59	391.15	95
40	Cut to inside the apartment.	394.67	408.27	97,98,99,100,102
41	Paolo enters. Ross, Phoebe, and Monica scatter	418.25	462.36	103,104,105,106,107
42	Cut to the balcony, Ross has just climbed through the window.	476.50	554.83	108,109,110,111,112,114,115,116,118,119,120,121,122,123,124,125,126
43	Cut to inside the apartment, Rachel and Ross are entering.	567.23	631.47	128,129,130,131,132,133,134,135,136,137,138,139,141,142,143,144
44	Joey and Chandler run in	632.03	652.01	144,145,146,147
47	Chandler and Joey's, Monica is busy killing Chandler and Joey at foosball.	653.85	689.31	148,149,150,152,153,154,155
