scene_id	scene_desc	start	end	shot_ids
1	The hospital, Ross, Rachel, Chandler, Joey, and Monica are in the waiting room, waiting for Carol and Susan to arrive.	4.64	16.72	1,2,3,4
2	Joey makes a sound of absolute disgust.	20.16	46.54	5,6,7,8,9,10,11
3	Everyone looks at Rachel as though she made a tasteless comment.	46.54	53.42	11,12,13,15
4	Phoebe arrives, guitar in hand.	53.42	60.71	15,16
5	Carol and Susan arrive.	63.03	74.31	16,17,19
6	Everyone is amused by Chandler's comment.	76.39	77.43	20
8	Carol's Hospital Room, Carol is on the bed, Ross and Susan are at her side.	84.88	91.76	21,22
9	Carol's doctor, Dr. Franzblau arrives.	94.40	132.14	24,25,26,27,28,29,30,31,33,34
10	They both leave just as Rachel enters the room, holding a cup.	132.38	164.37	34,36,38,39,40
11	The Waiting Room, Chandler is falling asleep on Monica's shoulder.	164.37	177.99	40,41,42,44
12	Chandler and Monica leave. Cut to Joey, watching the Knicks/Celtics game on television.	178.23	180.55	44,45
13	A young pregnant woman enters.	181.43	228.13	45,46,47,48,49,50,51,52,53,55,56,57,58,59
15	The Waiting Room, Phoebe is playing a song. Chandler, Monica, and Ross are there as well.	235.65	257.81	59,64
16	Ross gives Phoebe a dollar.	257.81	260.49	64,65,66
17	A woman passes by, carrying newborn twins.	262.73	305.85	67,68,69,71,72,73,74,75,76,78,79,80
18	Rachel enters, in a formal dress.	306.33	335.31	80,81,82,83,84,86,87,88
19	Joey and Lydia in the hospital room. Lydia is on the phone with her mother.	338.03	412.13	90,91,92,93,94,95,96,97,98,99,100,101
20	He leaves, but then returns a moment later.	419.57	426.21	103,104,105,106
21	Carol's Hospital Room, Ross and Susan are coaching Carol.	426.21	489.16	106,107,109,110,111,112,113,114,115,116,117
23	Lydia's Hospital Room, Joey is helping Lydia go through labor, a nurse is now present in her room as well.	492.28	497.49	118
24	Joey looks down at Lydia.	501.09	519.50	119,121,122,123,124,125,126,127
25	The Hall, Ross and Susan are arguing.	522.46	538.94	128,129,130,131,132
26	Phoebe has heard them arguing and comes down the hall, taking them into a broom closet.	540.54	561.71	132,133,135
27	Phoebe goes to leave the room, but the door is locked.	567.39	569.47	136
28	Carol's room, Rachel and Dr. Franzblau are there with her.	574.91	594.09	139,140,141,142
29	The hospital lounge. Monica and Chandler come running in.	596.17	612.74	143,144,145,146
31	The Broom Closet, Ross and Susan are trying to get out.	619.14	641.00	148,150,151,152,153
32	Lydia's Room, Joey is helping her deliver.	641.00	657.04	153,155,156,157,158
33	The Broom Closet, Ross has picked up a vacuum and is holding it at the door.	657.04	679.96	158,160,161,165
36	The Waiting Room, Rachel and Dr. Franzblau have gone to get coffee.	679.96	681.56	165
