scene_id	scene_desc	start	end	shot_ids
1	Central Perk.  Ross is showing his less-than thrilled friends, Joey and Chandler, pictures of his new baby boy, Ben.	4.64	31.60	2,3,4,5,6
2	The girls enter	33.34	39.18	7,8
5	Central Perk, the whole gang is there, Ross is showing pictures of Ben to the girls.	47.10	61.92	8,9,10,11
6	Ross is practically drooling over Rachel at this point.	66.96	68.00	11
7	Chandler, annoyed with Ross's fawning, makes a 'pfft' noise.	72.32	75.20	13,14
8	Joey is looking at his check.	81.28	117.10	15,16,17,18,19,20,21,22
9	Rachel laughs.	118.94	164.74	23,24,25,27,28,29,30,31,32,33,35,36
11	Monica and Rachel's, Monica and Phoebe are preparing for a barbecue for Rachel's birthday.	169.46	179.62	37,38,39
12	Chandler and Joey enter with charcoal.	181.77	248.11	40,42,43,44,45,46,47,48,49,50,51,52,53,54
13	Time lapse. Chandler and Joey are making the fire, Monica and Phoebe are inside. Ross enters, carrying luggage.	254.83	295.37	56,57,58,59,61,62,63,64,65,66
14	Phoebe puts the picture of Ross up to her face.	295.93	341.27	67,69,71,72,74,75,76,77,80,81
15	Ross goes outside on the balcony.	347.59	407.79	82,83,84,85,86,87,88,89,91,92,93,94,95,96,97,99
16	Time lapse. Melanie, Joey's girlfriend, is there with Joey, Chandler, Monica, Phoebe, and Rachel. Ross is gone.	415.79	440.16	101,102,103,104,105,106
17	Everyone follows Rachel to the living room. Monica pulls Joey aside.	441.68	453.85	107,108,109,111
18	Monica rolls her eyes.	455.21	466.49	112,113,114
19	Long pause... Joey looks confused.	469.45	481.73	115,116,118
20	They both walk over to where Rachel is opening her gifts. Joey makes an “I don’t get it” shrug. Rachel sees her first gift is a fruit basket.	481.89	485.49	118
21	Melanie smiles.	489.57	514.89	120,121,122,123,125,126
22	Chandler looks dejected. Rachel picks up another gift.	514.89	531.00	126,127,128,129,130,131,132
23	Rachel picks up the next gift.	534.52	580.71	134,135,136,137,138,139,140,141,142,143,144,145
24	Everyone looks at him. He realizes he just spilled the beans about Ross's crush on Rachel. You can hear this entire classic scene by clicking here.	583.07	726.64	146,149,151,152,153,154,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,173,174,175,176
25	Phoebe gets up, holds the picture of Ross up to her face.	727.60	750.70	176,177,178,179,180
26	Airport, Ross has headphones on, and is listening to a 'How To Speak Chinese' tape. Occasionally, he makes an outburst in Chinese in accordance with the tape. He is getting on the jet way. The flight attendant is there.	752.38	759.10	181,182,183,184,185
27	Rachel runs into the airport, trying to catch Ross, moving people out of the way.	759.82	760.62	185,186
