scene_id	scene_desc	start	end	shot_ids
1	Central Perk, Chandler, Joey, Phoebe, and Monica are there.	0.16	47.24	1,2,3,4,5,7,8,9,10,11
19	Ross's Apartment; Ross is pacing while Joey and Chandler are working on some more furniture.	47.24	133.25	11,13,14,15,16,17,18,19,20,21,22,23,24,27,28,29,30,31,32,33,34,35
20	Monica's Apartment, Rachel is watching Joanne Loves Chaci.	135.33	156.11	36,38,39
21	Ross's Apartment, they're all sitting around and talking.	159.07	216.79	40,43,44,45,46,47,48
24	Monica's Apartment, Rachel is making coffee for Joey and Chandler.	224.08	268.37	50,51,52,53,54,55,56,57,58,59,60,61,62
25	Monica and Paul walk to the door and talk in a low voice so the others can't hear.  The others move Monica's table closer to the door so that they can.	273.00	425.71	64,65,67,71,73,75,76,77,79,80,81,83,84,85,86,87,88,89,90,91,93,94,95,96,97,98,99,100,101,102,103,104,105
27	Iridium, Monica is working as Frannie enters.	439.00	473.17	106,107,108,109,110,111
28	Central Perk, everyone but Rachel is there.	477.17	522.89	113,114,115,116,117,118,119,122,124
29	Monica pushes him off of the sofa as Rachel enters with a shopping bag.	528.01	566.01	127,128,129,131,132,133,134,136,137,138,139,140,142
30	Monica and Rachel's, everyone is sitting around the kitchen table.   Rachel's credit cards are spread out on the table along with a pair of scissors.	566.01	600.79	142,143,144,145
31	Pause	604.87	659.82	147,149,151,152,153,154,156,157,158,159,160,162
32	She finishes cutting them up and they all cheer.	660.38	673.98	162,163,165
33	Time Lapse, Rachel and Ross are watching a TV channel finishes it's broadcast day by playing the national anthem.	675.34	697.53	165,166,167,168,169,170,171
34	Monica stomps on Paul's watch and goes into her room.	710.02	793.69	174,175,176,177,178,179,180,182,183,185,186,188,191,192
35	Rachel goes into her room and Monica enters the living room as Ross is leaving.	793.69	798.69	192,193
37	Central Perk, everyone is there.	808.29	862.91	195,196,197,198,199,200,201,202,203,204,207,208,209,210,211,212,213,214,216
