scene_id	scene_desc	start	end	shot_ids
1	A Restaurant. Monica and Mrs. Geller are finished having lunch.	1.36	31.28	2,6,7,8,9,10,11,12,14
2	The waiter comes back with Monica’s credit card	31.52	39.44	15,16,17
4	Monica and Rachel's, everyone is looking at papers.	49.52	127.08	20,21,22,23,25,26,27,28,29,30,32,33,34,35,36,37,38,39
5	Monica and Rachel's, late at night Monica is still examining her bill as Rachel emerges from her room.	134.68	188.10	42,43,44,45,46,47,48
6	Central Perk, Joey and Chandler are discussing stage names.	196.90	205.44	50,51,52
7	The waitress brings their coffee.	210.40	247.14	53,54,55,56,57,58,59,60
8	Joey visibly thinks 'Of course!' and writes it down. Chandler is shocked.	254.26	266.88	60,61,62,64
9	Monica and Rachel's, Monica is there as Phoebe and Rachel enter.	276.16	332.38	65,66,67,69,70,72,73,74,75,76,77,78
10	A Tap Class, the girls are standing at the door.	340.78	343.54	78
11	They go in and sit down.	345.62	346.98	78
12	The teacher comes up to them.	347.46	389.28	78,79,80,81,82,83,84,85,86,87,88,89
13	Music starts	389.44	391.20	89
14	Everyone starts to dance in unison. Monica flounders	396.80	409.82	90,91,92
15	Rachel taps into view; she is in perfect sync with the rest of the class	417.66	426.54	95,97,98
16	The girls are unsure how to pair off. Phoebe settles it	427.32	454.28	98,99,100,101,102,103,104,105
17	She starts to walk very slowly toward the front of the room. The teacher grabs her hand and pulls her. Suddenly a woman bursts in	454.36	486.62	105,106,107,108,109,110,111,112,113,114,117
18	Central Perk, Ross is entering.	487.18	535.16	117,118,119,120,121,122,123,124,125
19	Central Perk, scene continued from earlier.  They guys are sitting there like the Three Monkeys.  Chandler: Speak no evil. Ross: Hear no evil. Joey: See no evil.	550.46	630.16	127,128,129,130,131,132,133,134,136,137,138,139,140,141,142
20	Phoebe, Monica, and Rachel enters.	630.38	667.60	142,143,144,145,146,147,148,149,150,152,153,154,155
21	Monica and Rachel's, Monica, Rachel and Fake Monica are there.	671.68	704.25	156,157,158,159,160,162
