scene_id	scene_desc	start	end	shot_ids
14	Monica and Rachel's, Rachel is there as enter except Joey enter.	0.16	68.39	1,2,3,4,5,7,8,9,10,11,12,13,14,16,17,18,20,22,23,24,26,27
16	Joey enters and he's on the phone.	69.75	160.19	27,28,29,31,32,33,34,35,36,37,38,39,42,44,45,46,47,49,52,53,54
17	Monica and Rachel's, the next morning, Monica is getting the door.	168.01	168.97	55,56
18	Joey enters with Monica's paper and hands it to her.	171.53	189.85	56,57,58,60,61
19	Chandler enters with the phone.	193.46	206.74	62,63
20	Rachel enters from her room.	207.54	261.34	63,64,65,66,67,68,69
22	A Film Set, Joey is waiting to do the scene. A crew member passes by him.	261.34	299.06	69,70,71,73,74,75,76,77,78
23	Joey starts to the shower with a grim, determined look on his face.	299.06	335.70	78,79,80,81,82,83,84,85,86,87,89
24	Chandler and Joey's, Aurora and Chandler are in bed in Chandler's room.	343.46	482.20	89,90,91,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
25	She kisses him, he holds her, and kisses her passionately.	491.96	513.90	112,115,116
27	Monica and Rachel's, Ross is trying to comfort Chandler.  Joey is absent.	513.90	523.10	116,117
28	Joey enters.	525.34	612.80	118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,139,140
29	Ross and Chandler look at each other and hug as well.	616.40	657.70	141,142,143,144,145,147
30	Monica's Bedroom, she's lying in bed wide awake.	659.94	690.85	147,148,149,150,152
32	Monica and Rachel’s. Everyone is still there, except Monica.	690.85	709.15	152,153,157
